customer_id,company_name,industry,subscription_tier,annual_recurring_revenue,licensed_users,active_users,active_user_pct,feature_adoption_pct,login_days_30d,support_tickets_30d,avg_resolution_days,nps_score,renewal_days,days_since_csm_touch,has_executive_sponsor,renewal_window,low_usage_flag,low_adoption_flag,high_support_flag,negative_nps_flag,stale_csm_touch_flag
CUST-100174,"Robinson, Williams and Cooper",Technology,Enterprise,222563,448,264,58.9,52.0,15,5,0.5,51,56,116,1,Renewal due in 90 days,0,0,1,0,1
CUST-100175,Craig-Summers,Financial Services,Enterprise,54357,52,34,65.4,58.6,2,3,1.1,-24,76,35,1,Renewal due in 90 days,0,0,0,1,0
CUST-100176,Phillips-Carrillo,Financial Services,Professional,290164,210,153,72.9,49.2,19,0,2.8,15,259,12,0,Renewal not imminent,0,1,0,0,0
CUST-100177,Castro PLC,Technology,Professional,124734,451,337,74.7,76.8,13,1,5.9,3,117,105,1,Renewal not imminent,0,0,0,0,1
CUST-100178,"Mendoza, Wells and Clark",Logistics,Starter,230098,219,181,82.6,89.2,13,1,6.2,0,161,85,1,Renewal not imminent,0,0,0,0,1
CUST-100179,Brown-Duncan,Logistics,Professional,92026,206,165,80.1,85.6,2,5,5.4,66,35,10,0,Renewal due in 90 days,0,0,1,0,0
CUST-100180,Ortega Ltd,Logistics,Enterprise,62627,236,189,80.1,86.7,25,3,0.5,-24,191,71,0,Renewal not imminent,0,0,0,1,1
CUST-100181,"Boyer, Rush and Davis",Logistics,Starter,184829,315,236,74.9,58.7,11,4,2.3,71,211,85,1,Renewal not imminent,0,0,0,0,1
CUST-100182,Franklin PLC,Financial Services,Enterprise,38972,459,364,79.3,90.8,11,2,4.5,-27,160,73,0,Renewal not imminent,0,0,0,1,1
CUST-100183,"Parker, Jordan and Haas",Manufacturing,Starter,264806,94,66,70.2,80.7,27,4,4.7,31,180,47,0,Renewal not imminent,0,0,0,0,0
CUST-100184,"Flores, Burnett and Gomez",Education,Starter,158049,405,325,80.2,45.9,27,1,5.3,31,220,98,0,Renewal not imminent,0,1,0,0,1
CUST-100185,"Jones, Drake and Jackson",Healthcare,Starter,152219,326,224,68.7,60.2,22,1,0.7,57,140,39,1,Renewal not imminent,0,0,0,0,0
CUST-100186,Gill-Brewer,Manufacturing,Starter,15201,194,174,89.7,89.5,21,3,1.3,11,290,8,0,Renewal not imminent,0,0,0,0,0
CUST-100187,Daniel Inc,Healthcare,Enterprise,28073,394,385,97.7,92.9,6,1,6.4,8,272,53,1,Renewal not imminent,0,0,0,0,0
CUST-100188,"Williams, Parker and Miller",Financial Services,Professional,94527,189,92,48.7,80.6,24,1,1.8,80,167,72,0,Renewal not imminent,0,0,0,0,1
CUST-100189,Williams-Hicks,Manufacturing,Starter,39582,467,444,95.1,68.7,1,2,5.4,46,317,10,1,Renewal not imminent,0,0,0,0,0
CUST-100190,"Hill, Smith and Carrillo",Technology,Enterprise,234305,241,213,88.4,65.6,13,1,6.5,-6,227,27,0,Renewal not imminent,0,0,0,1,0
CUST-100191,Fry Inc,Healthcare,Professional,237398,191,113,59.2,62.6,21,3,3.0,35,348,62,1,Renewal not imminent,0,0,0,0,1
CUST-100192,"Gonzalez, Kelly and Carey",Technology,Enterprise,127615,38,21,55.3,52.7,0,1,3.8,-14,29,38,0,Renewal due in 30 days,0,0,0,1,0
CUST-100193,Summers-Hayes,Financial Services,Professional,83950,407,185,45.5,78.5,3,3,1.2,-40,168,63,1,Renewal not imminent,0,0,0,1,1
CUST-100194,Gomez-Simon,Technology,Enterprise,79730,104,30,28.8,47.2,7,1,1.5,24,361,71,1,Renewal not imminent,1,1,0,0,1
CUST-100195,Villa PLC,Logistics,Starter,220179,51,39,76.5,63.2,0,0,1.5,18,224,117,0,Renewal not imminent,0,0,0,0,1
CUST-100196,Long and Sons,Education,Professional,176133,456,267,58.6,79.7,12,3,2.4,50,294,81,1,Renewal not imminent,0,0,0,0,1
CUST-100197,Smith-Williams,Technology,Starter,72384,163,117,71.8,89.2,5,1,4.0,62,167,79,1,Renewal not imminent,0,0,0,0,1
CUST-100198,Adams Inc,Healthcare,Professional,201715,440,322,73.2,78.0,7,3,1.3,15,55,75,1,Renewal due in 90 days,0,0,0,0,1
CUST-100199,Garcia PLC,Technology,Professional,53233,283,227,80.2,24.7,7,1,2.6,2,174,99,0,Renewal not imminent,0,1,0,0,1
CUST-100200,"Mejia, Perez and Fowler",Logistics,Starter,279640,54,34,63.0,84.3,16,0,4.4,-16,272,115,1,Renewal not imminent,0,0,0,1,1
CUST-100201,Li Inc,Manufacturing,Starter,89432,194,159,82.0,80.4,8,2,2.6,-15,75,22,0,Renewal due in 90 days,0,0,0,1,0
CUST-100202,Simmons-Elliott,Manufacturing,Enterprise,51506,404,404,100.0,93.6,14,3,2.2,56,253,72,1,Renewal not imminent,0,0,0,0,1
CUST-100203,Thompson Inc,Logistics,Professional,181454,363,294,81.0,75.1,14,1,2.8,-32,78,60,1,Renewal due in 90 days,0,0,0,1,0
CUST-100204,Atkins-King,Financial Services,Enterprise,170765,338,269,79.6,76.8,11,0,5.3,24,29,9,1,Renewal due in 30 days,0,0,0,0,0
CUST-100205,Bennett PLC,Healthcare,Starter,248933,251,177,70.5,29.8,26,4,0.5,-4,189,9,0,Renewal not imminent,0,1,0,1,0
CUST-100206,Allen Inc,Technology,Professional,277849,329,246,74.8,57.1,17,3,5.5,61,298,94,0,Renewal not imminent,0,0,0,0,1
CUST-100207,Phillips LLC,Financial Services,Enterprise,110691,245,200,81.6,85.1,16,2,1.6,-21,244,7,1,Renewal not imminent,0,0,0,1,0
CUST-100208,"Wilson, Gibson and Harrison",Logistics,Starter,192060,67,52,77.6,94.4,20,5,1.4,-18,259,5,0,Renewal not imminent,0,0,1,1,0
CUST-100209,Cisneros Ltd,Technology,Enterprise,241511,377,295,78.2,56.5,19,4,1.9,-20,268,46,1,Renewal not imminent,0,0,0,1,0
CUST-100210,Lee LLC,Technology,Professional,160317,484,391,80.8,71.6,21,2,0.5,36,174,6,1,Renewal not imminent,0,0,0,0,0
CUST-100211,Brown-Castillo,Healthcare,Enterprise,184852,48,30,62.5,83.1,12,2,2.4,-4,348,32,0,Renewal not imminent,0,0,0,1,0
CUST-100212,Green-Freeman,Education,Enterprise,54730,185,121,65.4,94.9,29,3,3.6,4,73,39,1,Renewal due in 90 days,0,0,0,0,0
CUST-100213,Murray Ltd,Financial Services,Enterprise,56417,81,59,72.8,86.8,20,0,4.1,61,193,42,0,Renewal not imminent,0,0,0,0,0
CUST-100214,"Williams, Davis and Fowler",Healthcare,Enterprise,287981,358,243,67.9,84.3,13,2,5.6,25,344,46,0,Renewal not imminent,0,0,0,0,0
CUST-100215,Jackson-Riley,Manufacturing,Starter,173934,200,104,52.0,70.5,30,3,0.5,58,175,62,0,Renewal not imminent,0,0,0,0,1
CUST-100216,Arnold LLC,Manufacturing,Starter,84123,130,49,37.7,58.5,27,0,2.4,60,152,12,0,Renewal not imminent,1,0,0,0,0
CUST-100217,Mays LLC,Education,Starter,188561,353,249,70.5,73.8,12,4,5.3,-21,306,20,0,Renewal not imminent,0,0,0,1,0
CUST-100218,"Chavez, Anthony and Brown",Logistics,Professional,98790,440,282,64.1,83.7,13,1,0.5,6,23,86,0,Renewal due in 30 days,0,0,0,0,1
CUST-100219,"Cook, Martin and Owens",Logistics,Professional,161384,242,163,67.4,40.7,17,0,5.4,-10,120,39,1,Renewal not imminent,0,1,0,1,0
CUST-100220,"Cox, Harris and Dalton",Financial Services,Enterprise,113720,477,465,97.5,75.3,14,4,4.2,19,293,98,1,Renewal not imminent,0,0,0,0,1
CUST-100221,Gonzalez-Owens,Education,Enterprise,212211,413,369,89.3,66.6,30,2,2.2,-20,215,104,0,Renewal not imminent,0,0,0,1,1
CUST-100222,Reeves Inc,Financial Services,Starter,84560,425,189,44.5,58.6,15,4,1.6,71,329,47,0,Renewal not imminent,0,0,0,0,0
CUST-100223,James-Fuentes,Healthcare,Professional,282485,379,274,72.3,48.5,24,1,4.7,-20,43,34,1,Renewal due in 90 days,0,1,0,1,0
CUST-100224,Larson-Adams,Manufacturing,Professional,281144,478,290,60.7,62.8,30,2,0.5,76,47,28,1,Renewal due in 90 days,0,0,0,0,0
CUST-100225,"Hernandez, Williams and Parker",Healthcare,Professional,195283,467,321,68.7,78.3,12,2,2.0,24,28,47,0,Renewal due in 30 days,0,0,0,0,0
CUST-100226,Haley-Williams,Financial Services,Starter,54784,212,147,69.3,89.1,10,5,4.0,79,15,12,1,Renewal due in 30 days,0,0,1,0,0
CUST-100227,"Jones, Reyes and Scott",Manufacturing,Starter,88571,420,257,61.2,41.3,29,4,3.1,66,147,60,0,Renewal not imminent,0,1,0,0,0
CUST-100228,"Lopez, Williams and Garcia",Technology,Enterprise,257948,403,298,73.9,72.0,28,1,1.7,-30,3,2,1,Renewal due in 30 days,0,0,0,1,0
CUST-100229,"Garcia, Curry and Campbell",Education,Enterprise,90391,125,118,94.4,72.6,16,3,2.2,14,312,14,1,Renewal not imminent,0,0,0,0,0
CUST-100230,Burns and Sons,Healthcare,Starter,169889,136,102,75.0,86.7,13,0,4.2,41,123,101,1,Renewal not imminent,0,0,0,0,1
CUST-100231,Singh LLC,Technology,Enterprise,70121,47,25,53.2,94.3,0,1,2.2,40,275,65,0,Renewal not imminent,0,0,0,0,1
CUST-100232,Bridges-Bennett,Financial Services,Professional,87275,382,284,74.3,47.8,19,3,6.1,5,1,30,1,Renewal due in 30 days,0,1,0,0,0
CUST-100233,"Bell, James and Dunn",Education,Professional,56886,110,95,86.4,57.9,30,2,4.5,27,35,69,0,Renewal due in 90 days,0,0,0,0,1
CUST-100234,Glass LLC,Healthcare,Enterprise,258486,214,95,44.4,69.4,11,1,5.8,-8,199,95,0,Renewal not imminent,0,0,0,1,1
CUST-100235,Williams Group,Financial Services,Starter,47420,197,113,57.4,48.7,20,0,6.3,-27,337,98,1,Renewal not imminent,0,1,0,1,1
CUST-100236,Mcgrath-Lee,Financial Services,Enterprise,35244,83,38,45.8,90.6,26,3,6.0,42,174,22,1,Renewal not imminent,0,0,0,0,0
CUST-100237,Ryan Inc,Logistics,Starter,262888,371,240,64.7,75.1,2,0,4.3,51,70,99,1,Renewal due in 90 days,0,0,0,0,1
CUST-100238,Parks Ltd,Manufacturing,Starter,165848,33,18,54.5,74.4,28,1,6.7,-35,103,40,1,Renewal not imminent,0,0,0,1,0
CUST-100239,"Hicks, Odom and Rivera",Education,Professional,220784,278,196,70.5,58.4,1,2,4.2,56,130,82,0,Renewal not imminent,0,0,0,0,1
CUST-100240,Harrison Inc,Healthcare,Enterprise,199157,161,77,47.8,57.9,8,3,1.1,-25,170,102,1,Renewal not imminent,0,0,0,1,1
CUST-100241,Singh Group,Logistics,Professional,221726,238,143,60.1,87.1,10,2,1.8,-17,198,63,1,Renewal not imminent,0,0,0,1,1
CUST-100242,Walters-Moore,Financial Services,Starter,284250,203,140,69.0,66.8,2,3,2.6,15,218,77,0,Renewal not imminent,0,0,0,0,1
CUST-100243,Mitchell-Ford,Financial Services,Starter,166018,294,207,70.4,86.6,10,1,4.4,44,41,37,1,Renewal due in 90 days,0,0,0,0,0
CUST-100244,"Clark, Ferguson and Hays",Manufacturing,Enterprise,235407,243,161,66.3,67.0,11,1,2.8,17,228,5,1,Renewal not imminent,0,0,0,0,0
CUST-100245,Solis Inc,Financial Services,Enterprise,240034,329,236,71.7,95.4,2,2,6.0,45,30,81,1,Renewal due in 30 days,0,0,0,0,1
CUST-100246,Macdonald Inc,Logistics,Enterprise,281004,201,80,39.8,80.3,30,2,2.8,-37,82,18,1,Renewal due in 90 days,1,0,0,1,0
CUST-100247,Baxter PLC,Healthcare,Starter,78180,32,28,87.5,62.4,11,1,0.5,6,331,49,0,Renewal not imminent,0,0,0,0,0
CUST-100248,Hernandez-Olsen,Logistics,Professional,92445,324,324,100.0,83.0,11,2,4.3,16,190,97,0,Renewal not imminent,0,0,0,0,1
CUST-100249,Lara Inc,Education,Professional,84191,308,265,86.0,70.8,10,6,4.9,43,204,35,0,Renewal not imminent,0,0,1,0,0
CUST-100250,"Wilson, Johns and Delacruz",Logistics,Starter,25586,73,43,58.9,83.1,16,0,3.2,9,256,116,0,Renewal not imminent,0,0,0,0,1
CUST-100251,"Howard, Taylor and Mayer",Logistics,Professional,148466,149,64,43.0,54.2,19,0,3.5,-4,110,88,1,Renewal not imminent,0,0,0,1,1
CUST-100252,Landry-Wilson,Manufacturing,Starter,76297,117,81,69.2,79.3,5,3,1.6,75,232,91,1,Renewal not imminent,0,0,0,0,1
CUST-100253,Guzman Inc,Logistics,Professional,179556,59,28,47.5,71.5,2,1,4.1,30,364,69,1,Renewal not imminent,0,0,0,0,1
CUST-100254,Randall-Terry,Manufacturing,Enterprise,169263,471,339,72.0,57.8,29,2,6.0,49,364,81,0,Renewal not imminent,0,0,0,0,1
CUST-100255,"Moore, Wallace and Fisher",Education,Starter,201526,421,333,79.1,91.0,6,1,3.6,61,63,17,0,Renewal due in 90 days,0,0,0,0,0
CUST-100256,"Graham, Harrison and Bryant",Healthcare,Professional,271009,419,258,61.6,79.6,18,1,3.5,7,284,59,0,Renewal not imminent,0,0,0,0,0
CUST-100257,Sparks Inc,Healthcare,Professional,57201,328,276,84.1,69.4,22,4,1.9,52,204,61,1,Renewal not imminent,0,0,0,0,1
CUST-100258,"Carney, Taylor and Martinez",Education,Starter,226661,408,279,68.4,76.2,10,3,2.3,42,65,9,1,Renewal due in 90 days,0,0,0,0,0
CUST-100259,"Johnson, Hunter and Le",Financial Services,Starter,283245,253,201,79.4,63.6,20,0,3.9,35,283,23,0,Renewal not imminent,0,0,0,0,0
CUST-100260,"Cruz, Schultz and Melton",Healthcare,Starter,275645,236,191,80.9,77.6,4,2,3.3,-2,266,21,0,Renewal not imminent,0,0,0,1,0
CUST-100261,Kelly Inc,Financial Services,Enterprise,130211,180,91,50.6,66.0,27,2,6.4,-30,146,32,0,Renewal not imminent,0,0,0,1,0
CUST-100262,Cole LLC,Manufacturing,Enterprise,155891,340,297,87.4,58.0,19,1,6.7,28,156,11,0,Renewal not imminent,0,0,0,0,0
CUST-100263,Chung-Johnson,Manufacturing,Enterprise,92842,318,187,58.8,62.3,23,2,2.0,75,320,77,1,Renewal not imminent,0,0,0,0,1
CUST-100264,"Jones, Harvey and Hayes",Healthcare,Starter,33597,446,204,45.7,78.0,30,2,1.5,42,24,98,1,Renewal due in 30 days,0,0,0,0,1
CUST-100265,Bowman Inc,Education,Professional,122524,348,249,71.6,41.3,20,4,3.9,-37,317,63,1,Renewal not imminent,0,1,0,1,1
CUST-100266,"Kelley, Fisher and Willis",Technology,Starter,170384,343,234,68.2,73.9,12,1,6.6,-2,351,58,0,Renewal not imminent,0,0,0,1,0
CUST-100267,"Edwards, Harris and Hernandez",Manufacturing,Professional,43411,367,318,86.6,54.9,15,2,4.0,19,213,26,1,Renewal not imminent,0,0,0,0,0
CUST-100268,"Skinner, Mendoza and Wilson",Financial Services,Enterprise,87323,325,228,70.2,67.8,23,5,3.4,70,164,44,1,Renewal not imminent,0,0,1,0,0
CUST-100269,Hernandez-Moore,Education,Enterprise,206269,81,43,53.1,61.7,10,1,1.5,-10,55,59,0,Renewal due in 90 days,0,0,0,1,0
CUST-100270,Parker-Francis,Manufacturing,Starter,247717,151,120,79.5,93.1,1,2,5.2,-3,50,49,1,Renewal due in 90 days,0,0,0,1,0
CUST-100271,"Williams, Reynolds and Mullins",Financial Services,Enterprise,95728,142,109,76.8,88.4,6,2,7.7,57,161,20,1,Renewal not imminent,0,0,0,0,0
CUST-100272,"Austin, Walker and Williams",Technology,Professional,256745,278,278,100.0,60.9,0,2,2.3,-29,255,120,1,Renewal not imminent,0,0,0,1,1
CUST-100273,Gutierrez Inc,Manufacturing,Starter,251720,273,188,68.9,67.9,11,3,4.7,-34,299,6,1,Renewal not imminent,0,0,0,1,0
CUST-100274,"Johnson, Bell and Shaw",Financial Services,Enterprise,258723,268,194,72.4,48.0,27,2,0.8,-27,5,55,0,Renewal due in 30 days,0,1,0,1,0
CUST-100275,Smith-Scott,Logistics,Professional,150659,466,365,78.3,75.1,11,2,1.0,-35,207,51,0,Renewal not imminent,0,0,0,1,0
CUST-100276,Velasquez-Perkins,Financial Services,Enterprise,114055,306,230,75.2,66.1,2,2,3.5,9,148,64,1,Renewal not imminent,0,0,0,0,1
CUST-100277,Jones-Carlson,Education,Enterprise,158654,406,216,53.2,72.2,3,1,4.9,-24,313,12,1,Renewal not imminent,0,0,0,1,0
CUST-100278,Collins LLC,Education,Professional,189778,206,206,100.0,82.7,6,1,0.5,37,74,65,1,Renewal due in 90 days,0,0,0,0,1
CUST-100279,"Whitney, Page and Martin",Healthcare,Starter,33105,271,168,62.0,80.2,22,3,3.8,2,71,102,1,Renewal due in 90 days,0,0,0,0,1
CUST-100280,Gould Inc,Manufacturing,Enterprise,251593,280,118,42.1,88.3,4,0,2.3,1,264,119,1,Renewal not imminent,0,0,0,0,1
CUST-100281,Collins-Nelson,Education,Enterprise,218021,98,48,49.0,79.9,18,3,4.9,3,154,64,1,Renewal not imminent,0,0,0,0,1
CUST-100282,Franklin-Avila,Technology,Starter,169176,377,225,59.7,83.1,10,2,5.3,46,189,14,1,Renewal not imminent,0,0,0,0,0
CUST-100283,"Duke, Graham and Krueger",Logistics,Enterprise,173311,313,166,53.0,81.6,0,0,4.4,36,323,60,1,Renewal not imminent,0,0,0,0,0
CUST-100284,Johnson-Walsh,Logistics,Starter,131298,350,252,72.0,73.5,15,3,4.3,-19,299,67,1,Renewal not imminent,0,0,0,1,1
CUST-100285,Walker-Oconnor,Healthcare,Enterprise,138980,90,66,73.3,87.0,3,1,3.3,-16,359,2,1,Renewal not imminent,0,0,0,1,0
CUST-100286,Phillips PLC,Manufacturing,Professional,231561,175,144,82.3,62.5,6,0,1.3,12,354,64,1,Renewal not imminent,0,0,0,0,1
CUST-100287,Willis Group,Logistics,Starter,44653,461,378,82.0,65.6,6,3,5.8,31,266,41,1,Renewal not imminent,0,0,0,0,0
CUST-100288,Cruz and Sons,Financial Services,Starter,209564,284,237,83.5,48.8,29,0,0.5,28,236,43,1,Renewal not imminent,0,1,0,0,0
CUST-100289,Wang and Sons,Education,Professional,150601,361,357,98.9,71.0,30,0,6.3,-9,99,35,1,Renewal not imminent,0,0,0,1,0
CUST-100290,Cruz Ltd,Financial Services,Enterprise,168035,130,106,81.5,39.3,22,2,5.1,50,107,62,1,Renewal not imminent,0,1,0,0,1
CUST-100291,Pena PLC,Education,Enterprise,194873,260,229,88.1,78.3,9,3,4.5,-25,141,73,1,Renewal not imminent,0,0,0,1,1
CUST-100292,"Arnold, Hudson and Hernandez",Financial Services,Starter,218848,473,248,52.4,52.0,1,3,5.1,-4,149,91,0,Renewal not imminent,0,0,0,1,1
CUST-100293,Moran PLC,Logistics,Professional,243932,192,151,78.6,73.3,6,0,3.4,-15,246,105,1,Renewal not imminent,0,0,0,1,1
CUST-100294,Castillo-Patterson,Manufacturing,Starter,154407,492,242,49.2,67.1,23,0,6.1,35,316,30,0,Renewal not imminent,0,0,0,0,0
CUST-100295,Gibson-Wallace,Manufacturing,Enterprise,290418,40,39,97.5,66.6,1,1,2.4,-28,120,52,1,Renewal not imminent,0,0,0,1,0
CUST-100296,Morrison-Gray,Healthcare,Enterprise,259675,382,211,55.2,44.9,0,4,4.7,30,71,118,0,Renewal due in 90 days,0,1,0,0,1
CUST-100297,Le-Richards,Technology,Enterprise,261403,223,148,66.4,88.0,24,3,1.3,-4,103,41,1,Renewal not imminent,0,0,0,1,0
CUST-100298,Cole-Preston,Healthcare,Enterprise,43018,345,220,63.8,61.5,7,4,3.2,28,294,94,0,Renewal not imminent,0,0,0,0,1
CUST-100299,"Reeves, Gould and Brown",Technology,Starter,103784,482,456,94.6,83.9,26,1,1.6,10,19,100,1,Renewal due in 30 days,0,0,0,0,1
CUST-100300,Sharp and Sons,Healthcare,Starter,163764,110,57,51.8,77.7,18,2,1.7,37,153,13,1,Renewal not imminent,0,0,0,0,0
CUST-100301,"Hernandez, Clark and Yates",Logistics,Enterprise,250209,160,79,49.4,92.5,15,3,3.2,73,269,120,0,Renewal not imminent,0,0,0,0,1
CUST-100302,"Dawson, Smith and Roberts",Technology,Professional,276352,450,287,63.8,48.0,25,0,6.0,-26,99,42,0,Renewal not imminent,0,1,0,1,0
CUST-100303,"Mcintyre, Duke and Zuniga",Logistics,Professional,252603,389,349,89.7,92.4,0,2,1.7,54,96,43,1,Renewal not imminent,0,0,0,0,0
CUST-100304,Nelson LLC,Manufacturing,Enterprise,113272,305,244,80.0,52.8,28,1,4.9,11,328,105,1,Renewal not imminent,0,0,0,0,1
CUST-100305,Garcia-Franklin,Healthcare,Professional,183928,278,136,48.9,79.3,3,1,4.5,-17,343,17,1,Renewal not imminent,0,0,0,1,0
CUST-100306,Nelson-Buchanan,Healthcare,Professional,142048,180,128,71.1,67.1,7,1,3.9,17,197,96,1,Renewal not imminent,0,0,0,0,1
CUST-100307,Ferguson and Sons,Education,Enterprise,170306,183,179,97.8,73.9,0,2,1.6,-7,294,83,1,Renewal not imminent,0,0,0,1,1
CUST-100308,Lopez Inc,Healthcare,Enterprise,135890,369,227,61.5,65.7,14,2,2.1,-1,61,20,1,Renewal due in 90 days,0,0,0,1,0
CUST-100309,Mayer PLC,Logistics,Professional,275465,366,290,79.2,93.0,3,3,3.9,41,354,117,1,Renewal not imminent,0,0,0,0,1
CUST-100310,Andrade-Rhodes,Manufacturing,Starter,127788,203,166,81.8,93.6,4,4,4.1,18,245,95,1,Renewal not imminent,0,0,0,0,1
CUST-100311,Cooke-Harding,Technology,Enterprise,299957,227,191,84.1,32.6,26,0,2.0,-13,341,97,0,Renewal not imminent,0,1,0,1,1
CUST-100312,"Hernandez, Thomas and Nguyen",Education,Professional,54923,363,231,63.6,88.0,22,1,3.5,6,271,9,0,Renewal not imminent,0,0,0,0,0
CUST-100313,Kane-Blackburn,Education,Starter,299125,46,29,63.0,90.3,17,0,2.5,-21,294,21,1,Renewal not imminent,0,0,0,1,0
CUST-100314,Smith LLC,Technology,Starter,284808,452,362,80.1,52.3,6,1,5.4,51,349,74,1,Renewal not imminent,0,0,0,0,1
CUST-100315,"Heath, Fox and Christian",Technology,Starter,279583,61,44,72.1,80.7,4,4,0.9,25,233,53,1,Renewal not imminent,0,0,0,0,0
CUST-100316,Garcia-Reeves,Education,Professional,42270,303,222,73.3,98.0,25,6,4.4,-1,345,92,0,Renewal not imminent,0,0,1,1,1
CUST-100317,Bryant Group,Healthcare,Enterprise,145408,217,126,58.1,89.0,18,1,5.5,-31,112,5,1,Renewal not imminent,0,0,0,1,0
CUST-100318,Briggs-Carter,Education,Starter,45428,191,163,85.3,58.6,29,2,1.9,20,36,4,1,Renewal due in 90 days,0,0,0,0,0
CUST-100319,Ibarra-Wright,Manufacturing,Enterprise,106362,224,151,67.4,93.0,30,0,0.7,13,331,47,1,Renewal not imminent,0,0,0,0,0
CUST-100320,Walton-Harris,Technology,Starter,209916,244,155,63.5,54.4,30,3,0.5,44,350,111,0,Renewal not imminent,0,0,0,0,1
CUST-100321,Hill Ltd,Healthcare,Starter,194331,349,251,71.9,63.1,12,1,1.7,27,276,16,0,Renewal not imminent,0,0,0,0,0
CUST-100322,Brown-Chapman,Healthcare,Professional,13821,442,291,65.8,51.6,21,1,2.9,52,238,69,1,Renewal not imminent,0,0,0,0,1
CUST-100323,Kane Ltd,Manufacturing,Starter,210850,287,204,71.1,95.5,11,1,4.1,-21,236,35,0,Renewal not imminent,0,0,0,1,0
CUST-100324,Burns-Merritt,Healthcare,Enterprise,71163,494,485,98.2,71.3,19,2,4.2,58,215,119,0,Renewal not imminent,0,0,0,0,1
CUST-100325,Rivera and Sons,Healthcare,Starter,120046,138,93,67.4,57.1,1,3,2.9,17,305,76,0,Renewal not imminent,0,0,0,0,1
CUST-100326,Summers-Grant,Technology,Professional,35192,140,120,85.7,77.2,17,0,5.9,-13,120,96,0,Renewal not imminent,0,0,0,1,1
CUST-100327,Murphy-Gonzalez,Financial Services,Starter,276186,86,55,64.0,39.1,10,1,2.3,33,295,76,1,Renewal not imminent,0,1,0,0,1
CUST-100328,Smith PLC,Manufacturing,Enterprise,170211,136,52,38.2,63.8,7,2,4.0,12,267,38,1,Renewal not imminent,1,0,0,0,0
CUST-100329,Fox Group,Logistics,Enterprise,103820,46,43,93.5,78.8,17,1,5.6,23,219,6,1,Renewal not imminent,0,0,0,0,0
CUST-100330,"Wood, Aguilar and Klein",Education,Professional,211834,497,471,94.8,57.2,13,6,1.4,12,357,19,1,Renewal not imminent,0,0,1,0,0
CUST-100331,"Hunt, Mills and Carter",Education,Professional,108405,207,161,77.8,87.5,27,1,2.8,-12,124,38,0,Renewal not imminent,0,0,0,1,0
CUST-100332,Martin and Sons,Healthcare,Enterprise,254758,427,217,50.8,60.1,30,4,5.4,13,212,71,0,Renewal not imminent,0,0,0,0,1
CUST-100333,Gomez LLC,Financial Services,Starter,139327,213,118,55.4,75.3,20,1,1.5,-30,170,118,1,Renewal not imminent,0,0,0,1,1
CUST-100334,Johnson-Hill,Healthcare,Enterprise,206551,448,369,82.4,44.5,1,2,4.0,-6,98,48,0,Renewal not imminent,0,1,0,1,0
CUST-100335,"Osborne, Moran and Tran",Manufacturing,Enterprise,50159,462,295,63.9,93.4,17,0,2.8,-13,344,61,0,Renewal not imminent,0,0,0,1,1
CUST-100336,Kennedy Group,Financial Services,Starter,186569,460,365,79.3,67.2,29,7,2.1,-16,109,94,0,Renewal not imminent,0,0,1,1,1
CUST-100337,Ramirez-Goodwin,Manufacturing,Enterprise,263092,397,293,73.8,90.3,22,2,1.5,-14,310,50,0,Renewal not imminent,0,0,0,1,0
CUST-100338,Scott Ltd,Financial Services,Professional,180618,297,202,68.0,75.4,17,2,6.2,43,239,45,1,Renewal not imminent,0,0,0,0,0
CUST-100339,Lewis-Smith,Education,Professional,200557,148,120,81.1,55.7,3,4,1.9,62,239,92,1,Renewal not imminent,0,0,0,0,1
CUST-100340,Powell PLC,Manufacturing,Professional,179894,404,383,94.8,93.1,13,2,5.7,-35,161,72,0,Renewal not imminent,0,0,0,1,1
CUST-100341,Watson and Sons,Healthcare,Professional,88505,394,316,80.2,57.4,29,4,7.4,34,284,74,1,Renewal not imminent,0,0,0,0,1
CUST-100342,"Stevens, Strickland and Chen",Manufacturing,Professional,91907,166,119,71.7,63.9,12,2,2.7,32,118,106,0,Renewal not imminent,0,0,0,0,1
CUST-100343,"Lee, Brennan and Pearson",Financial Services,Professional,188980,270,268,99.3,74.9,23,6,0.5,22,329,58,0,Renewal not imminent,0,0,1,0,0
CUST-100344,Cowan LLC,Manufacturing,Starter,196641,390,263,67.4,90.0,15,2,1.9,-17,280,117,0,Renewal not imminent,0,0,0,1,1
CUST-100345,Holloway Inc,Healthcare,Enterprise,29733,283,197,69.6,77.5,24,3,1.7,-40,25,52,0,Renewal due in 30 days,0,0,0,1,0
