customer_id,days_since_csm_touch,last_qbr_days,has_executive_sponsor
CUST-104293,119,138,1
CUST-104294,1,81,0
CUST-104295,55,20,0
CUST-104296,97,84,0
CUST-104297,52,58,0
CUST-104298,78,19,1
CUST-104299,63,62,1
CUST-104300,81,0,1
CUST-104301,20,152,0
CUST-104302,68,81,0
CUST-104303,46,52,1
CUST-104304,87,174,1
CUST-104305,32,67,1
CUST-104306,43,122,1
CUST-104307,18,56,1
CUST-104308,70,144,1
CUST-104309,23,152,0
CUST-104310,94,29,1
CUST-104311,72,17,0
CUST-104312,60,26,0
CUST-104313,47,49,1
CUST-104314,103,40,0
CUST-104315,80,83,1
CUST-104316,54,63,0
CUST-104317,108,98,1
CUST-104318,119,85,0
CUST-104319,76,102,0
CUST-104320,90,46,0
CUST-104321,30,4,1
CUST-104322,58,113,1
CUST-104323,112,151,1
CUST-104324,25,176,0
CUST-104325,27,158,1
CUST-104326,53,114,0
CUST-104327,100,7,0
CUST-104328,92,146,0
CUST-104329,113,109,0
CUST-104330,87,128,0
CUST-104331,54,86,1
CUST-104332,100,62,1
CUST-104333,16,90,0
CUST-104334,64,140,0
CUST-104335,62,128,1
CUST-104336,36,29,0
CUST-104337,14,103,1
CUST-104338,46,161,1
CUST-104339,84,167,1
CUST-104340,75,35,0
CUST-104341,77,78,0
CUST-104342,28,167,1
CUST-104343,38,92,1
CUST-104344,8,75,0
CUST-104345,98,10,0
CUST-104346,111,140,1
CUST-104347,14,112,0
CUST-104348,14,101,1
CUST-104349,48,154,0
CUST-104350,33,104,1
CUST-104351,13,32,1
CUST-104352,63,163,1
CUST-104353,64,157,1
CUST-104354,12,108,0
CUST-104355,114,106,1
CUST-104356,44,174,0
CUST-104357,107,146,0
CUST-104358,106,109,0
CUST-104359,119,83,0
CUST-104360,36,168,0
CUST-104361,24,90,0
CUST-104362,18,110,0
CUST-104363,9,2,1
CUST-104364,115,138,0
CUST-104365,19,100,0
CUST-104366,62,135,0
CUST-104367,19,104,0
CUST-104368,64,130,0
CUST-104369,19,147,1
CUST-104370,113,126,0
CUST-104371,51,166,1
CUST-104372,115,52,0
CUST-104373,70,174,0
CUST-104374,50,103,1
CUST-104375,15,152,0
CUST-104376,113,171,0
CUST-104377,110,81,0
CUST-104378,48,90,0
CUST-104379,63,141,0
CUST-104380,120,62,1
CUST-104381,41,122,1
CUST-104382,78,122,1
CUST-104383,70,23,1
CUST-104384,6,134,1
CUST-104385,114,39,0
CUST-104386,5,123,0
CUST-104387,57,159,0
CUST-104388,120,44,0
CUST-104389,98,83,1
CUST-104390,108,75,1
CUST-104391,100,79,1
CUST-104392,106,146,0
CUST-104393,30,122,1
CUST-104394,46,9,0
CUST-104395,101,37,0
CUST-104396,26,60,0
CUST-104397,10,79,1
CUST-104398,55,42,0
CUST-104399,35,33,1
CUST-104400,70,39,0
CUST-104401,74,75,1
CUST-104402,76,2,0
CUST-104403,28,93,1
CUST-104404,83,7,0
CUST-104405,95,108,0
CUST-104406,10,170,1
CUST-104407,16,126,1
CUST-104408,116,133,0
CUST-104409,14,23,0
CUST-104410,39,93,1
CUST-104411,94,120,1
CUST-104412,115,81,0
CUST-104413,15,166,0
CUST-104414,83,9,0
CUST-104415,66,161,0
CUST-104416,107,108,1
CUST-104417,99,102,0
CUST-104418,26,69,0
CUST-104419,120,111,0
CUST-104420,112,75,0
CUST-104421,66,152,1
CUST-104422,8,126,1
CUST-104423,34,148,1
CUST-104424,112,54,1
CUST-104425,113,61,0
CUST-104426,54,147,1
CUST-104427,13,178,1
CUST-104428,89,57,1
CUST-104429,54,128,1
CUST-104430,0,144,0
CUST-104431,71,146,1
CUST-104432,84,90,0
CUST-104433,57,39,1
CUST-104434,120,162,0
CUST-104435,65,165,0
CUST-104436,19,170,0
CUST-104437,10,47,1
CUST-104438,27,132,1
CUST-104439,33,23,0
CUST-104440,40,166,1
CUST-104441,32,47,0
CUST-104442,58,16,1
CUST-104443,42,57,0
CUST-104444,102,180,0
CUST-104445,19,56,0
CUST-104446,13,168,0
CUST-104447,97,173,0
CUST-104448,112,26,0
CUST-104449,100,63,1
CUST-104450,106,26,0
CUST-104451,21,31,0
CUST-104452,103,152,0
CUST-104453,107,139,1
CUST-104454,83,112,0
CUST-104455,73,68,1
CUST-104456,112,3,0
CUST-104457,26,67,0
CUST-104458,29,132,1
CUST-104459,94,90,0
CUST-104460,103,60,0
CUST-104461,63,15,1
CUST-104462,13,151,1
CUST-104463,107,48,1
CUST-104464,27,124,0
CUST-104465,36,94,0
CUST-104466,38,32,1
CUST-104467,117,82,0
CUST-104468,28,98,1
CUST-104469,61,140,0
CUST-104470,12,145,1
CUST-104471,89,137,0
CUST-104472,118,162,1
CUST-104473,35,2,0
CUST-104474,86,62,0
CUST-104475,44,161,0
CUST-104476,39,132,1
CUST-104477,52,65,1
CUST-104478,68,112,1
CUST-104479,17,80,1
CUST-104480,42,20,0
CUST-104481,84,95,0
CUST-104482,43,5,1
CUST-104483,102,123,1
CUST-104484,15,149,1
CUST-104485,65,65,1
CUST-104486,23,64,1
CUST-104487,101,61,1
CUST-104488,76,40,1
CUST-104489,73,78,0
CUST-104490,30,148,0
CUST-104491,85,163,1
CUST-104492,35,37,1
CUST-104493,68,146,1
CUST-104494,7,177,0
CUST-104495,73,168,0
CUST-104496,53,114,1
CUST-104497,93,151,1
CUST-104498,14,69,0
CUST-104499,46,94,1
CUST-104500,41,33,1
CUST-104501,43,171,1
CUST-104502,115,85,0
CUST-104503,93,120,0
CUST-104504,71,127,0
CUST-104505,52,108,0
CUST-104506,82,153,1
CUST-104507,28,122,1
CUST-104508,72,16,0
CUST-104509,22,87,0
CUST-104510,60,135,0
CUST-104511,67,16,0
CUST-104512,106,110,0
CUST-104513,86,147,1
CUST-104514,53,67,0
CUST-104515,33,111,1
CUST-104516,105,59,0
CUST-104517,19,55,1
CUST-104518,36,40,1
CUST-104519,80,83,0
CUST-104520,87,20,1
CUST-104521,45,50,0
CUST-104522,65,62,1
CUST-104523,67,145,1
CUST-104524,62,122,1
CUST-104525,48,180,0
CUST-104526,62,56,0
CUST-104527,90,2,1
CUST-104528,31,116,0
CUST-104529,50,56,1
CUST-104530,84,20,0
CUST-104531,28,23,0
CUST-104532,35,145,0
CUST-104533,120,26,1
CUST-104534,10,1,0
CUST-104535,20,40,1
CUST-104536,108,177,1
CUST-104537,43,138,0
CUST-104538,6,21,1
CUST-104539,117,160,1
CUST-104540,101,126,1
CUST-104541,42,96,0
CUST-104542,110,66,0
CUST-104543,99,125,1
CUST-104544,13,29,1
CUST-104545,9,145,1
CUST-104546,70,97,1
CUST-104547,115,71,0
CUST-104548,68,15,1
CUST-104549,84,106,0
CUST-104550,8,105,0
CUST-104551,1,11,1
CUST-104552,85,57,1
CUST-104553,58,21,1
CUST-104554,58,89,0
CUST-104555,64,72,1
CUST-104556,5,110,1
CUST-104557,29,76,0
CUST-104558,57,45,1
CUST-104559,6,134,0
CUST-104560,80,100,0
CUST-104561,53,24,0
CUST-104562,8,103,0
CUST-104563,47,86,1
CUST-104564,96,19,1
CUST-104565,118,49,1
CUST-104566,118,36,0
CUST-104567,120,5,1
CUST-104568,115,166,1
CUST-104569,0,111,1
CUST-104570,101,144,0
CUST-104571,107,166,1
CUST-104572,87,62,1
CUST-104573,106,80,0
CUST-104574,3,40,1
CUST-104575,6,82,0
CUST-104576,69,130,0
CUST-104577,21,128,1
CUST-104578,47,177,0
CUST-104579,20,64,1
CUST-104580,44,3,1
CUST-104581,45,23,1
CUST-104582,5,70,1
CUST-104583,19,121,1
CUST-104584,59,156,0
CUST-104585,48,13,1
CUST-104586,104,31,0
CUST-104587,104,17,0
CUST-104588,54,89,0
CUST-104589,97,30,1
CUST-104590,83,27,1
CUST-104591,16,50,0
CUST-104592,30,26,1
CUST-104593,0,6,1
CUST-104594,103,127,0
CUST-104595,54,51,1
CUST-104596,71,134,0
CUST-104597,74,138,0
CUST-104598,88,101,0
CUST-104599,22,129,0
CUST-104600,64,174,0
CUST-104601,69,172,1
CUST-104602,17,40,1
CUST-104603,71,15,0
CUST-104604,67,116,0
CUST-104605,117,177,1
CUST-104606,64,176,0
CUST-104607,73,121,1
CUST-104608,67,44,1
CUST-104609,2,73,0
CUST-104610,56,51,0
CUST-104611,61,152,1
CUST-104612,28,9,1
CUST-104613,105,3,1
CUST-104614,37,104,1
CUST-104615,16,80,1
CUST-104616,78,45,0
CUST-104617,55,170,0
CUST-104618,118,59,1
CUST-104619,85,155,1
CUST-104620,53,47,1
CUST-104621,34,164,0
CUST-104622,98,148,0
CUST-104623,4,13,0
CUST-104624,9,72,0
CUST-104625,106,170,1
CUST-104626,113,132,1
CUST-104627,83,176,0
CUST-104628,70,146,1
CUST-104629,47,102,0
CUST-104630,104,126,0
CUST-104631,34,45,0
CUST-104632,17,110,1
CUST-104633,10,20,1
CUST-104634,115,140,1
CUST-104635,8,172,1
CUST-104636,110,25,1
CUST-104637,63,117,1
CUST-104638,44,173,1
CUST-104639,109,120,1
CUST-104640,101,130,0
CUST-104641,101,168,0
CUST-104642,21,148,0
CUST-104643,45,129,1
CUST-104644,43,164,1
CUST-104645,44,96,1
CUST-104646,111,119,0
CUST-104647,78,166,1
CUST-104648,95,120,0
CUST-104649,9,46,1
CUST-104650,98,126,0
CUST-104651,56,6,1
CUST-104652,22,65,0
CUST-104653,6,65,1
CUST-104654,42,41,0
CUST-104655,35,68,0
CUST-104656,21,102,0
CUST-104657,92,147,1
CUST-104658,42,57,0
CUST-104659,38,126,1
CUST-104660,80,12,0
CUST-104661,84,156,1
CUST-104662,120,83,0
CUST-104663,113,126,1
CUST-104664,105,175,0
CUST-104665,65,173,1
CUST-104666,97,52,1
CUST-104667,83,76,1
CUST-104668,86,147,1
CUST-104669,106,36,1
CUST-104670,82,113,0
CUST-104671,11,167,1
CUST-104672,94,95,1
CUST-104673,1,23,1
CUST-104674,83,95,1
CUST-104675,107,101,1
CUST-104676,97,15,1
CUST-104677,78,76,1
CUST-104678,53,25,1
CUST-104679,112,75,0
CUST-104680,106,106,0
CUST-104681,7,122,0
CUST-104682,55,117,0
CUST-104683,73,163,1
CUST-104684,52,113,0
CUST-104685,105,17,0
CUST-104686,91,120,1
CUST-104687,67,100,1
CUST-104688,120,9,1
CUST-104689,24,55,1
CUST-104690,66,16,1
CUST-104691,77,164,0
CUST-104692,85,163,0
CUST-104693,68,21,0
CUST-104694,48,148,0
CUST-104695,36,153,1
CUST-104696,19,126,0
CUST-104697,108,109,0
CUST-104698,54,99,0
CUST-104699,113,120,0
CUST-104700,86,2,1
CUST-104701,36,1,0
CUST-104702,11,114,1
CUST-104703,119,119,1
CUST-104704,9,153,0
CUST-104705,106,34,0
CUST-104706,86,42,1
CUST-104707,88,71,1
CUST-104708,82,86,1
CUST-104709,69,92,1
CUST-104710,27,156,1
CUST-104711,28,37,1
CUST-104712,94,123,1
CUST-104713,47,4,0
CUST-104714,100,132,0
CUST-104715,23,93,1
CUST-104716,112,40,1
CUST-104717,47,90,0
CUST-104718,108,5,0
CUST-104719,106,76,0
CUST-104720,89,172,1
CUST-104721,3,176,1
CUST-104722,83,57,1
CUST-104723,62,99,1
CUST-104724,21,39,0
CUST-104725,87,98,0
CUST-104726,55,145,0
CUST-104727,67,51,0
CUST-104728,88,47,1
CUST-104729,81,3,1
CUST-104730,4,175,1
CUST-104731,69,157,0
CUST-104732,0,117,0
CUST-104733,52,130,0
CUST-104734,14,50,0
CUST-104735,9,175,0
CUST-104736,60,145,1
CUST-104737,4,16,1
CUST-104738,49,91,1
CUST-104739,17,18,1
CUST-104740,17,126,1
CUST-104741,3,106,0
CUST-104742,50,22,0
CUST-104743,8,117,0
CUST-104744,83,4,0
CUST-104745,9,70,1
CUST-104746,63,36,1
CUST-104747,114,52,1
CUST-104748,53,33,1
CUST-104749,4,92,0
CUST-104750,56,51,0
CUST-104751,107,51,1
CUST-104752,101,98,0
CUST-104753,75,81,0
CUST-104754,48,124,1
CUST-104755,50,92,0
CUST-104756,86,74,1
CUST-104757,117,153,0
CUST-104758,66,140,0
CUST-104759,117,148,0
CUST-104760,113,100,0
CUST-104761,112,162,1
CUST-104762,113,7,0
CUST-104763,37,36,1
CUST-104764,46,148,1
CUST-104765,44,78,1
CUST-104766,32,52,1
CUST-104767,7,165,0
CUST-104768,56,75,0
CUST-104769,41,51,0
CUST-104770,116,147,1
CUST-104771,57,157,0
CUST-104772,26,54,1
CUST-104773,55,27,0
CUST-104774,61,96,1
CUST-104775,117,90,0
CUST-104776,1,148,0
CUST-104777,97,27,1
CUST-104778,23,172,1
CUST-104779,23,135,0
CUST-104780,113,3,0
CUST-104781,55,163,1
CUST-104782,15,4,1
CUST-104783,37,78,1
CUST-104784,58,111,1
CUST-104785,54,155,1
CUST-104786,91,121,0
CUST-104787,78,20,0
CUST-104788,29,78,0
CUST-104789,64,113,1
CUST-104790,103,160,0
CUST-104791,54,61,1
CUST-104792,67,67,0
CUST-104793,95,143,0
CUST-104794,114,43,0
CUST-104795,39,30,1
CUST-104796,12,101,1
CUST-104797,1,139,1
CUST-104798,60,129,0
CUST-104799,101,67,0
CUST-104800,91,47,0
CUST-104801,103,139,1
CUST-104802,10,48,1
CUST-104803,39,86,0
CUST-104804,83,20,1
CUST-104805,88,104,0
CUST-104806,89,142,0
CUST-104807,68,63,0
CUST-104808,83,61,0
CUST-104809,19,130,1
CUST-104810,67,130,0
CUST-104811,9,44,0
CUST-104812,72,57,0
CUST-104813,73,89,0
CUST-104814,99,44,0
CUST-104815,55,172,0
CUST-104816,35,98,1
CUST-104817,32,75,1
CUST-104818,57,78,1
CUST-104819,118,56,0
CUST-104820,83,175,1
CUST-104821,60,74,0
CUST-104822,31,172,0
CUST-104823,61,115,1
CUST-104824,52,18,0
CUST-104825,113,96,0
CUST-104826,108,99,1
CUST-104827,101,150,0
CUST-104828,26,41,1
CUST-104829,20,111,0
CUST-104830,109,26,1
CUST-104831,26,173,0
CUST-104832,23,91,0
CUST-104833,66,96,0
CUST-104834,0,87,1
CUST-104835,107,72,0
CUST-104836,52,172,0
CUST-104837,88,42,1
CUST-104838,27,58,1
CUST-104839,100,4,1
CUST-104840,111,134,0
CUST-104841,100,175,0
CUST-104842,81,5,0
CUST-104843,102,99,0
CUST-104844,95,155,0
CUST-104845,101,50,1
CUST-104846,43,102,1
CUST-104847,120,107,1
CUST-104848,13,13,1
CUST-104849,46,148,0
CUST-104850,10,150,1
CUST-104851,77,78,1
CUST-104852,118,135,0
CUST-104853,49,99,1
CUST-104854,66,122,1
CUST-104855,74,9,1
CUST-104856,6,115,0
CUST-104857,8,15,1
CUST-104858,11,157,0
CUST-104859,71,7,0
CUST-104860,58,0,1
CUST-104861,41,100,1
CUST-104862,61,123,0
CUST-104863,51,59,0
CUST-104864,25,36,1
CUST-104865,103,70,1
CUST-104866,104,65,1
CUST-104867,115,138,0
CUST-104868,20,136,0
CUST-104869,36,162,1
CUST-104870,76,43,0
CUST-104871,15,80,1
CUST-104872,108,23,0
CUST-104873,107,157,1
CUST-104874,57,100,1
CUST-104875,36,16,0
CUST-104876,81,104,1
CUST-104877,114,92,1
CUST-104878,52,116,0
CUST-104879,96,131,0
CUST-104880,112,163,1
CUST-104881,85,108,0
CUST-104882,42,18,0
CUST-104883,111,81,0
CUST-104884,40,68,1
CUST-104885,80,165,1
CUST-104886,42,61,0
CUST-104887,97,152,1
CUST-104888,74,42,0
CUST-104889,109,87,0
CUST-104890,20,99,0
CUST-104891,113,129,1
CUST-104892,106,58,0
CUST-104893,10,138,1
CUST-104894,72,87,1
CUST-104895,109,18,1
CUST-104896,43,107,0
CUST-104897,57,25,1
CUST-104898,62,87,0
CUST-104899,2,161,1
CUST-104900,19,76,1
CUST-104901,61,20,0
CUST-104902,78,174,0
CUST-104903,53,169,1
CUST-104904,43,107,1
CUST-104905,9,98,0
CUST-104906,5,15,1
CUST-104907,48,6,1
CUST-104908,108,76,1
CUST-104909,50,15,1
CUST-104910,32,31,0
CUST-104911,60,158,0
CUST-104912,81,173,1
CUST-104913,28,57,1
CUST-104914,10,5,0
CUST-104915,98,11,0
CUST-104916,104,139,0
CUST-104917,44,86,1
CUST-104918,11,108,0
CUST-104919,25,13,0
CUST-104920,31,7,0
CUST-104921,10,27,0
CUST-104922,87,118,1
CUST-104923,13,0,0
CUST-104924,19,107,1
CUST-104925,68,105,1
CUST-104926,77,79,1
CUST-104927,22,81,1
CUST-104928,47,22,1
CUST-104929,84,122,0
CUST-104930,82,19,1
CUST-104931,83,78,1
CUST-104932,46,163,1
CUST-104933,96,174,0
CUST-104934,106,49,0
CUST-104935,25,70,0
CUST-104936,63,113,0
CUST-104937,59,99,0
CUST-104938,36,127,1
CUST-104939,66,123,0
CUST-104940,5,142,1
CUST-104941,28,26,0
CUST-104942,34,1,1
CUST-104943,91,46,0
CUST-104944,8,122,1
CUST-104945,41,66,1
CUST-104946,42,134,0
CUST-104947,28,139,0
CUST-104948,25,89,1
CUST-104949,102,138,0
CUST-104950,89,90,1
CUST-104951,37,172,1
CUST-104952,103,80,1
CUST-104953,17,113,1
CUST-104954,106,154,0
CUST-104955,116,64,0
CUST-104956,20,42,0
CUST-104957,37,8,0
CUST-104958,53,163,1
CUST-104959,49,81,1
CUST-104960,3,171,0
CUST-104961,118,49,1
CUST-104962,92,167,0
CUST-104963,97,108,0
CUST-104964,50,42,0
CUST-104965,57,0,0
CUST-104966,52,55,1
CUST-104967,98,163,1
CUST-104968,98,58,0
CUST-104969,51,167,0
CUST-104970,116,142,1
CUST-104971,34,149,0
CUST-104972,84,40,0
CUST-104973,9,143,0
CUST-104974,34,150,1
CUST-104975,69,5,1
CUST-104976,2,20,1
CUST-104977,16,84,1
CUST-104978,76,3,0
CUST-104979,23,75,1
CUST-104980,5,100,1
CUST-104981,46,121,1
CUST-104982,31,13,0
CUST-104983,100,172,0
CUST-104984,86,20,0
CUST-104985,40,144,1
CUST-104986,96,47,1
CUST-104987,65,105,1
CUST-104988,64,122,0
CUST-104989,6,44,1
CUST-104990,56,159,1
CUST-104991,0,73,0
CUST-104992,61,10,1
CUST-104993,15,50,1
CUST-104994,67,26,0
CUST-104995,10,133,0
CUST-104996,24,97,0
CUST-104997,12,66,0
CUST-104998,61,99,0
CUST-104999,85,123,1
