customer_id,active_user_pct,login_days_30d,feature_adoption_pct,usage_trend_pct
CUST-102593,83.9,5,33.7,18.2
CUST-102594,66.3,13,57.0,-7.5
CUST-102595,77.9,27,69.3,10.9
CUST-102596,81.4,28,5.3,-27.2
CUST-102597,57.8,27,54.3,-8.7
CUST-102598,77.9,0,52.8,7.5
CUST-102599,86.0,28,94.5,28.9
CUST-102600,59.2,4,36.2,-0.7
CUST-102601,68.4,10,27.2,12.3
CUST-102602,61.3,2,68.9,-19.3
CUST-102603,80.6,23,68.5,-23.3
CUST-102604,63.6,17,70.5,12.3
CUST-102605,89.3,29,90.7,-8.4
CUST-102606,48.9,6,48.0,29.4
CUST-102607,72.1,10,62.8,19.2
CUST-102608,52.7,14,81.0,-7.8
CUST-102609,57.7,1,52.7,-4.0
CUST-102610,76.1,30,100.0,-14.1
CUST-102611,47.2,25,33.9,-27.7
CUST-102612,38.6,4,76.9,-22.9
CUST-102613,72.7,25,58.6,6.2
CUST-102614,79.3,1,100.0,-5.7
CUST-102615,88.9,21,59.5,8.2
CUST-102616,100.0,15,63.3,0.9
CUST-102617,77.5,27,69.0,15.0
CUST-102618,69.1,1,55.9,-2.3
CUST-102619,65.7,3,73.3,1.5
CUST-102620,67.2,7,45.9,30.5
CUST-102621,83.7,6,86.9,4.5
CUST-102622,56.1,16,74.2,-1.1
CUST-102623,38.4,13,78.7,52.6
CUST-102624,45.9,15,52.0,10.2
CUST-102625,74.2,12,40.9,-1.3
CUST-102626,70.4,2,25.6,27.6
CUST-102627,90.0,13,65.4,28.3
CUST-102628,52.8,11,49.3,2.0
CUST-102629,34.1,10,68.7,9.8
CUST-102630,69.6,28,60.4,6.4
CUST-102631,79.5,5,70.1,-11.9
CUST-102632,100.0,13,72.1,16.9
CUST-102633,59.3,9,100.0,-11.7
CUST-102634,100.0,30,75.8,9.9
CUST-102635,87.6,0,78.9,1.9
CUST-102636,41.8,3,45.6,10.2
CUST-102637,69.0,6,76.6,-17.8
CUST-102638,56.2,10,88.2,-30.5
CUST-102639,63.1,12,93.6,23.3
CUST-102640,100.0,16,99.3,-5.4
CUST-102641,88.7,14,67.9,18.4
CUST-102642,80.5,7,71.1,2.7
CUST-102643,33.6,24,60.3,-9.3
CUST-102644,29.4,8,69.7,16.1
CUST-102645,84.1,1,67.3,34.4
CUST-102646,83.3,8,66.9,15.7
CUST-102647,90.7,27,74.4,35.7
CUST-102648,100.0,3,49.9,-16.6
CUST-102649,50.4,24,49.6,-2.1
CUST-102650,70.4,2,100.0,9.7
CUST-102651,82.5,1,45.6,-6.5
CUST-102652,46.6,18,76.8,-5.2
CUST-102653,84.9,25,38.6,22.7
CUST-102654,71.6,29,77.7,12.9
CUST-102655,83.5,12,65.6,41.2
CUST-102656,66.3,9,42.0,-3.9
CUST-102657,93.4,9,43.5,4.1
CUST-102658,38.7,19,73.4,9.5
CUST-102659,67.8,10,63.3,-26.9
CUST-102660,70.2,23,75.0,-15.8
CUST-102661,84.5,19,46.3,-13.6
CUST-102662,81.2,11,97.5,-11.9
CUST-102663,45.0,20,100.0,-3.2
CUST-102664,69.8,0,91.7,14.6
CUST-102665,67.6,7,63.5,-8.5
CUST-102666,51.6,25,10.5,31.5
CUST-102667,69.9,25,53.3,-51.8
CUST-102668,63.0,16,83.5,17.9
CUST-102669,84.8,17,75.2,17.3
CUST-102670,37.4,19,81.4,-3.3
CUST-102671,89.1,25,76.5,24.8
CUST-102672,66.8,10,90.3,7.7
CUST-102673,61.4,22,45.0,9.4
CUST-102674,100.0,4,72.5,2.7
CUST-102675,67.5,10,69.8,22.5
CUST-102676,74.1,17,84.5,-2.9
CUST-102677,100.0,29,60.3,-16.4
CUST-102678,34.7,14,60.0,-26.1
CUST-102679,56.4,29,100.0,-29.0
CUST-102680,84.4,15,86.1,-5.5
CUST-102681,85.4,30,83.0,1.5
CUST-102682,64.4,12,85.8,-18.2
CUST-102683,58.4,14,65.2,38.7
CUST-102684,40.6,21,83.6,-34.4
CUST-102685,73.8,16,79.3,22.5
CUST-102686,90.6,9,61.5,-22.3
CUST-102687,92.6,8,93.6,0.1
CUST-102688,59.7,9,49.9,2.2
CUST-102689,67.5,9,98.8,20.9
CUST-102690,51.3,5,41.2,-32.9
CUST-102691,51.3,9,81.4,-5.6
CUST-102692,70.5,7,69.6,20.9
CUST-102693,68.7,3,50.0,1.1
CUST-102694,99.5,17,100.0,15.9
CUST-102695,65.0,26,67.6,-4.4
CUST-102696,100.0,16,62.0,3.1
CUST-102697,68.9,1,99.8,12.1
CUST-102698,95.2,15,17.3,-7.3
CUST-102699,98.3,12,62.7,14.4
CUST-102700,59.6,9,61.3,-10.5
CUST-102701,59.0,7,0.0,-8.9
CUST-102702,42.4,23,60.0,-8.8
CUST-102703,69.4,14,56.9,-0.1
CUST-102704,78.4,20,100.0,25.7
CUST-102705,86.3,1,17.5,-19.0
CUST-102706,66.8,3,61.6,14.9
CUST-102707,61.6,4,54.6,0.3
CUST-102708,76.7,26,60.8,41.6
CUST-102709,54.8,9,77.1,18.6
CUST-102710,93.1,10,32.8,-16.1
CUST-102711,78.2,19,84.6,-21.0
CUST-102712,43.5,15,42.1,2.8
CUST-102713,66.2,6,94.3,-21.5
CUST-102714,64.9,11,76.5,21.2
CUST-102715,49.7,25,96.0,23.0
CUST-102716,100.0,12,61.2,1.6
CUST-102717,78.2,8,83.5,-6.2
CUST-102718,77.5,10,100.0,-0.8
CUST-102719,45.1,26,72.9,-14.7
CUST-102720,66.6,30,45.1,32.2
CUST-102721,81.5,4,98.9,-18.6
CUST-102722,30.1,15,85.0,-11.1
CUST-102723,79.7,3,67.7,9.8
CUST-102724,99.6,16,100.0,16.0
CUST-102725,49.4,28,90.2,-13.5
CUST-102726,67.8,24,86.1,-7.8
CUST-102727,75.3,6,63.4,-0.0
CUST-102728,80.6,29,42.2,17.4
CUST-102729,58.3,18,73.6,-20.5
CUST-102730,77.2,12,46.2,-2.5
CUST-102731,47.2,29,24.0,9.6
CUST-102732,81.3,18,100.0,-9.0
CUST-102733,93.0,15,69.1,12.7
CUST-102734,59.3,24,98.8,-1.9
CUST-102735,72.1,11,70.6,-5.4
CUST-102736,53.5,20,27.7,7.8
CUST-102737,30.6,20,64.6,24.9
CUST-102738,92.5,26,61.3,3.1
CUST-102739,79.0,19,44.9,-6.8
CUST-102740,64.7,12,54.4,-38.6
CUST-102741,63.5,22,79.0,-4.8
CUST-102742,86.8,17,43.3,28.0
CUST-102743,71.0,22,59.5,-22.9
CUST-102744,61.7,5,21.6,23.1
CUST-102745,79.0,10,66.9,25.4
CUST-102746,67.8,4,66.7,-10.0
CUST-102747,65.4,17,52.7,2.5
CUST-102748,87.8,4,58.5,-40.0
CUST-102749,85.2,26,34.3,15.1
CUST-102750,69.4,15,45.0,-12.3
CUST-102751,94.4,15,79.0,-20.1
CUST-102752,92.7,1,100.0,-4.1
CUST-102753,62.9,21,62.0,-8.0
CUST-102754,65.4,18,59.8,10.8
CUST-102755,34.2,12,82.4,-5.2
CUST-102756,36.9,8,49.8,10.6
CUST-102757,85.3,11,97.7,26.9
CUST-102758,44.6,19,77.3,-1.3
CUST-102759,85.0,24,72.1,-14.7
CUST-102760,93.1,1,76.8,10.1
CUST-102761,60.9,17,91.3,-24.8
CUST-102762,54.6,9,91.1,20.3
CUST-102763,85.6,12,34.9,-3.8
CUST-102764,73.8,12,62.1,1.2
CUST-102765,35.1,26,95.9,8.9
CUST-102766,77.3,27,29.9,6.5
CUST-102767,57.5,28,60.7,-43.9
CUST-102768,26.1,23,49.5,10.0
CUST-102769,90.6,4,42.4,9.7
CUST-102770,26.5,28,40.7,-9.5
CUST-102771,57.7,1,75.5,3.5
CUST-102772,68.7,26,40.1,-20.9
CUST-102773,59.5,28,52.2,-45.6
CUST-102774,78.3,13,74.9,9.6
CUST-102775,63.2,25,56.7,2.2
CUST-102776,46.4,22,41.8,2.4
CUST-102777,88.8,17,56.3,-4.2
CUST-102778,99.5,9,58.1,4.6
CUST-102779,49.4,23,61.9,28.4
CUST-102780,83.9,3,100.0,-46.8
CUST-102781,84.3,28,100.0,18.3
CUST-102782,56.4,18,62.9,1.1
CUST-102783,83.8,22,37.1,-3.6
CUST-102784,56.6,29,63.7,4.9
CUST-102785,67.8,10,63.8,-1.7
CUST-102786,67.4,0,53.7,5.8
CUST-102787,57.0,29,52.0,-13.4
CUST-102788,71.9,30,86.1,-11.5
CUST-102789,100.0,20,59.4,-42.1
CUST-102790,79.2,19,85.3,-17.0
CUST-102791,45.3,7,71.5,22.1
CUST-102792,89.2,0,41.2,7.7
CUST-102793,65.6,20,69.7,4.0
CUST-102794,71.3,17,55.0,13.9
CUST-102795,92.4,4,49.8,7.3
CUST-102796,77.7,15,59.3,-7.0
CUST-102797,79.1,30,81.7,-5.9
CUST-102798,76.6,15,76.2,20.3
CUST-102799,90.8,2,43.9,11.4
CUST-102800,23.6,27,62.0,-4.0
CUST-102801,64.1,5,51.0,25.7
CUST-102802,57.8,0,70.7,33.2
CUST-102803,63.4,24,80.4,-23.3
CUST-102804,58.4,27,58.3,26.3
CUST-102805,67.7,1,100.0,8.4
CUST-102806,78.8,6,76.5,17.1
CUST-102807,81.5,18,49.3,9.3
CUST-102808,55.2,10,100.0,17.8
CUST-102809,72.8,0,65.4,-14.3
CUST-102810,59.4,8,17.5,6.1
CUST-102811,70.5,23,53.6,-10.0
CUST-102812,52.0,11,42.5,34.8
CUST-102813,23.4,3,61.3,11.3
CUST-102814,100.0,10,59.2,6.8
CUST-102815,75.8,15,69.5,-26.7
CUST-102816,71.9,29,100.0,-4.7
CUST-102817,34.6,8,80.6,13.8
CUST-102818,91.2,13,64.8,-6.1
CUST-102819,89.3,25,24.3,-23.2
CUST-102820,91.4,26,70.7,-17.2
CUST-102821,65.4,10,51.6,-17.2
CUST-102822,64.0,6,54.1,-17.6
CUST-102823,70.5,1,39.5,2.9
CUST-102824,61.0,25,73.0,15.3
CUST-102825,99.6,14,38.1,-9.3
CUST-102826,60.6,6,56.5,-7.8
CUST-102827,61.5,25,42.0,11.0
CUST-102828,81.9,13,87.8,2.7
CUST-102829,100.0,27,93.4,29.9
CUST-102830,69.2,16,68.8,25.8
CUST-102831,87.8,6,66.2,34.5
CUST-102832,50.2,21,53.4,-12.6
CUST-102833,40.1,6,88.5,18.2
CUST-102834,73.7,23,65.4,12.2
CUST-102835,51.9,28,68.5,-21.2
CUST-102836,90.6,1,87.8,-2.0
CUST-102837,60.7,17,83.1,6.8
CUST-102838,82.2,4,100.0,-11.9
CUST-102839,73.1,3,77.9,-4.6
CUST-102840,94.3,25,52.6,7.6
CUST-102841,70.3,16,67.0,-13.4
CUST-102842,69.1,22,69.2,7.8
CUST-102843,65.0,13,80.7,1.5
CUST-102844,54.5,3,80.4,-2.4
CUST-102845,55.5,11,90.7,19.0
CUST-102846,59.0,24,74.8,-51.8
CUST-102847,75.3,15,35.7,21.7
CUST-102848,76.5,15,71.7,-10.2
CUST-102849,66.0,12,40.1,-42.3
CUST-102850,53.9,15,38.2,-3.6
CUST-102851,62.3,4,39.0,-5.6
CUST-102852,64.3,15,74.9,9.2
CUST-102853,38.7,9,56.0,-2.4
CUST-102854,78.9,17,62.1,14.6
CUST-102855,69.3,12,82.9,-20.4
CUST-102856,100.0,24,95.8,3.4
CUST-102857,75.8,7,78.3,-6.9
CUST-102858,100.0,5,19.2,7.5
CUST-102859,38.9,12,98.9,3.7
CUST-102860,49.5,5,91.4,14.3
CUST-102861,46.0,18,68.3,4.1
CUST-102862,73.3,25,50.7,7.8
CUST-102863,38.4,1,96.9,-8.2
CUST-102864,72.5,10,100.0,28.2
CUST-102865,98.1,20,64.1,5.4
CUST-102866,100.0,14,67.8,-7.4
CUST-102867,83.1,6,64.7,-1.6
CUST-102868,67.9,30,44.3,-9.4
CUST-102869,73.7,6,56.9,-19.0
CUST-102870,52.6,26,58.2,24.9
CUST-102871,68.8,22,58.8,13.5
CUST-102872,73.1,10,98.2,3.2
CUST-102873,54.8,15,89.2,19.3
CUST-102874,79.8,8,70.9,10.1
CUST-102875,49.4,13,92.1,-1.0
CUST-102876,52.7,12,90.4,24.4
CUST-102877,62.2,3,59.0,26.0
CUST-102878,75.5,23,83.5,-16.5
CUST-102879,78.1,25,29.2,18.4
CUST-102880,75.1,14,56.7,-18.6
CUST-102881,84.6,6,69.0,26.1
CUST-102882,68.7,21,52.7,-6.8
CUST-102883,89.4,23,100.0,-27.9
CUST-102884,54.9,7,30.8,1.1
CUST-102885,74.1,5,85.9,14.8
CUST-102886,98.9,22,70.7,-41.1
CUST-102887,100.0,2,97.9,4.7
CUST-102888,55.7,19,76.2,-7.5
CUST-102889,44.6,9,100.0,-5.2
CUST-102890,66.1,28,52.5,8.7
CUST-102891,31.4,18,72.6,-7.3
CUST-102892,88.8,21,96.1,-1.8
CUST-102893,60.1,18,100.0,11.0
CUST-102894,92.4,7,35.2,4.0
CUST-102895,61.2,16,59.6,-6.1
CUST-102896,71.7,7,66.4,-17.8
CUST-102897,42.1,19,59.5,-30.4
CUST-102898,74.0,12,79.9,-18.7
CUST-102899,69.6,26,77.4,-3.3
CUST-102900,63.1,0,68.5,-18.6
CUST-102901,62.0,3,74.6,3.7
CUST-102902,91.0,1,75.8,-25.4
CUST-102903,100.0,12,57.9,6.3
CUST-102904,68.5,14,77.9,16.7
CUST-102905,96.4,0,85.4,-14.2
CUST-102906,86.0,13,45.4,33.0
CUST-102907,56.8,0,91.2,-10.7
CUST-102908,95.2,22,97.2,-3.5
CUST-102909,59.4,10,58.4,9.0
CUST-102910,75.5,26,71.9,-25.7
CUST-102911,62.2,28,65.0,30.6
CUST-102912,67.1,27,70.8,-3.0
CUST-102913,55.9,24,100.0,-6.6
CUST-102914,61.1,16,55.0,17.0
CUST-102915,39.5,12,41.4,-24.4
CUST-102916,54.0,29,50.0,21.3
CUST-102917,75.4,13,80.9,8.0
CUST-102918,82.6,19,47.7,-8.6
CUST-102919,52.9,6,73.6,41.5
CUST-102920,60.8,7,49.9,-7.0
CUST-102921,90.0,13,72.0,-8.0
CUST-102922,70.5,28,67.3,-0.6
CUST-102923,85.4,20,90.7,-25.3
CUST-102924,77.0,26,100.0,22.4
CUST-102925,76.7,8,52.4,23.4
CUST-102926,71.6,14,100.0,15.6
CUST-102927,79.1,18,89.6,9.3
CUST-102928,61.9,16,37.2,-20.3
CUST-102929,100.0,13,64.5,4.4
CUST-102930,92.5,29,97.6,8.5
CUST-102931,82.5,23,82.5,-7.9
CUST-102932,88.1,23,66.0,7.0
CUST-102933,57.9,30,76.5,24.3
CUST-102934,80.4,29,50.9,16.4
CUST-102935,80.8,12,79.3,-19.7
CUST-102936,63.4,10,9.5,-41.0
CUST-102937,83.2,22,40.4,-16.9
CUST-102938,72.0,26,48.1,18.1
CUST-102939,61.6,11,61.2,-25.2
CUST-102940,71.3,27,67.3,9.2
CUST-102941,100.0,9,84.7,-10.5
CUST-102942,39.2,29,40.5,-3.2
CUST-102943,64.2,29,85.4,1.1
CUST-102944,57.6,21,100.0,-16.6
CUST-102945,100.0,26,100.0,11.6
CUST-102946,81.9,19,41.4,-5.2
CUST-102947,78.1,12,40.4,31.3
CUST-102948,77.0,30,65.5,-25.2
CUST-102949,94.5,30,73.6,24.0
CUST-102950,65.3,5,78.4,-10.9
CUST-102951,56.6,16,87.5,23.6
CUST-102952,63.4,6,43.2,22.1
CUST-102953,88.5,1,65.2,-5.5
CUST-102954,70.4,3,100.0,28.5
CUST-102955,89.6,23,94.2,-8.0
CUST-102956,100.0,3,81.1,18.0
CUST-102957,74.3,23,45.1,11.3
CUST-102958,100.0,28,81.2,-16.6
CUST-102959,83.4,13,40.2,16.6
CUST-102960,74.8,25,41.6,-16.1
CUST-102961,98.2,29,52.6,4.5
CUST-102962,63.9,24,87.8,6.2
CUST-102963,57.2,14,100.0,8.7
CUST-102964,67.4,19,72.6,-37.9
CUST-102965,47.4,22,81.0,-1.0
CUST-102966,75.0,29,85.4,-8.7
CUST-102967,77.4,12,56.3,-9.7
CUST-102968,67.5,10,73.2,8.7
CUST-102969,88.8,4,78.2,-12.2
CUST-102970,67.0,29,60.3,24.8
CUST-102971,38.2,28,71.9,42.3
CUST-102972,59.7,8,86.0,-10.5
CUST-102973,71.2,0,67.6,-26.8
CUST-102974,60.5,9,71.2,-28.9
CUST-102975,63.1,17,50.7,3.6
CUST-102976,60.9,23,96.0,-26.9
CUST-102977,66.9,23,61.5,-0.5
CUST-102978,73.5,27,29.5,-9.9
CUST-102979,69.3,11,72.3,-13.1
CUST-102980,86.1,26,43.6,9.5
CUST-102981,53.7,17,68.8,-13.0
CUST-102982,59.2,7,74.5,-9.6
CUST-102983,57.6,5,49.5,-18.4
CUST-102984,65.1,9,66.4,18.1
CUST-102985,40.1,15,96.4,-8.0
CUST-102986,60.9,20,64.3,-15.7
CUST-102987,75.4,23,100.0,-19.7
CUST-102988,86.1,1,64.8,-21.5
CUST-102989,75.0,24,78.4,-25.7
CUST-102990,100.0,18,95.1,-59.3
CUST-102991,53.9,25,47.1,-12.2
CUST-102992,58.1,25,23.4,2.0
CUST-102993,58.7,28,50.6,-9.2
CUST-102994,69.5,8,48.0,-31.6
CUST-102995,84.4,22,55.0,-6.0
CUST-102996,94.1,23,74.6,-25.3
CUST-102997,99.2,28,51.0,-9.2
CUST-102998,100.0,10,35.8,7.4
CUST-102999,58.2,19,99.3,5.2
CUST-103000,73.5,17,59.7,-15.6
CUST-103001,68.8,2,73.5,7.6
CUST-103002,88.6,25,91.5,-4.6
CUST-103003,59.9,24,71.8,-8.4
CUST-103004,44.8,12,100.0,-4.0
CUST-103005,56.9,22,84.2,-20.1
CUST-103006,58.7,13,75.3,-0.5
CUST-103007,71.6,7,99.7,9.5
CUST-103008,71.9,3,32.5,2.6
CUST-103009,46.9,2,72.3,1.0
CUST-103010,100.0,30,76.9,-0.4
CUST-103011,76.7,12,91.7,11.5
CUST-103012,37.7,30,91.2,-1.4
CUST-103013,56.6,29,81.6,11.3
CUST-103014,85.4,5,99.1,-23.7
CUST-103015,52.1,25,100.0,-8.8
CUST-103016,71.1,17,96.2,13.5
CUST-103017,88.7,3,59.1,7.6
CUST-103018,60.8,21,86.7,-4.3
CUST-103019,66.8,25,93.8,2.7
CUST-103020,97.3,10,88.8,-3.6
CUST-103021,73.8,24,65.6,-11.8
CUST-103022,96.6,11,52.4,21.2
CUST-103023,100.0,4,89.8,9.2
CUST-103024,78.8,0,77.7,-35.3
CUST-103025,58.0,19,90.8,0.0
CUST-103026,30.6,26,86.6,32.5
CUST-103027,67.0,29,99.3,-9.1
CUST-103028,58.0,0,69.6,3.9
CUST-103029,84.9,25,48.6,24.6
CUST-103030,41.1,25,55.5,-2.1
CUST-103031,85.9,15,83.6,-10.9
CUST-103032,73.8,20,17.3,15.2
CUST-103033,51.8,29,60.2,2.8
CUST-103034,48.0,16,82.8,-61.9
CUST-103035,61.7,18,49.8,11.8
CUST-103036,61.7,12,60.9,12.5
CUST-103037,78.5,10,91.1,-42.3
CUST-103038,68.0,6,82.4,18.4
CUST-103039,27.5,13,44.6,21.9
CUST-103040,80.8,0,82.8,15.6
CUST-103041,38.4,9,90.9,13.6
CUST-103042,60.5,1,96.5,0.2
CUST-103043,73.6,3,98.3,-21.0
CUST-103044,87.2,0,100.0,-22.0
CUST-103045,34.6,21,41.5,-25.1
CUST-103046,81.2,3,25.6,-9.4
CUST-103047,100.0,30,69.5,20.5
CUST-103048,69.2,25,72.3,28.6
CUST-103049,51.2,25,80.6,-39.7
CUST-103050,28.5,16,57.6,-1.6
CUST-103051,74.9,28,54.6,38.8
CUST-103052,67.3,11,43.1,8.3
CUST-103053,66.1,6,54.7,12.4
CUST-103054,75.9,25,87.1,-6.2
CUST-103055,89.5,11,91.1,9.2
CUST-103056,83.7,0,96.5,30.3
CUST-103057,66.6,14,66.8,8.6
CUST-103058,90.5,27,95.2,13.3
CUST-103059,67.7,21,54.4,2.1
CUST-103060,70.3,18,51.0,-20.7
CUST-103061,58.1,8,92.8,14.7
CUST-103062,100.0,11,56.5,-2.9
CUST-103063,87.6,27,14.6,11.6
CUST-103064,50.8,30,52.9,-7.5
CUST-103065,62.3,14,79.1,-8.2
CUST-103066,47.5,10,61.9,-5.1
CUST-103067,69.6,16,68.0,-28.3
CUST-103068,85.3,27,20.0,-7.7
CUST-103069,64.5,27,23.8,12.9
CUST-103070,71.1,28,38.0,10.4
CUST-103071,68.2,21,54.8,-21.4
CUST-103072,56.4,13,87.2,6.8
CUST-103073,69.4,21,80.3,-1.9
CUST-103074,79.8,12,88.7,-8.8
CUST-103075,100.0,11,75.6,-4.2
CUST-103076,79.1,16,63.7,-1.5
CUST-103077,72.4,26,67.4,21.1
CUST-103078,54.1,24,62.0,3.2
CUST-103079,70.6,0,45.1,21.0
CUST-103080,97.3,27,64.4,-16.2
CUST-103081,62.3,18,79.2,-15.6
CUST-103082,70.1,30,53.2,-1.7
CUST-103083,71.3,25,52.9,-31.8
CUST-103084,100.0,26,38.0,1.6
CUST-103085,46.6,5,65.9,-21.5
CUST-103086,67.3,15,65.7,-25.0
CUST-103087,84.9,28,46.2,-11.4
CUST-103088,53.6,4,72.1,-14.0
CUST-103089,79.4,23,41.9,-8.9
CUST-103090,72.9,27,64.7,-2.5
CUST-103091,58.0,0,38.7,-40.5
CUST-103092,64.7,25,79.4,39.6
CUST-103093,82.0,8,19.0,0.1
CUST-103094,48.4,3,52.2,17.8
CUST-103095,90.0,18,45.1,-20.4
CUST-103096,90.8,7,100.0,24.3
CUST-103097,75.1,10,57.2,-15.9
CUST-103098,56.2,6,64.5,7.9
CUST-103099,54.3,22,51.5,-16.1
CUST-103100,77.7,5,100.0,-20.0
CUST-103101,58.5,18,65.2,7.0
CUST-103102,97.2,20,100.0,-6.5
CUST-103103,74.1,12,63.5,35.5
CUST-103104,84.2,29,73.8,4.3
CUST-103105,57.7,18,75.0,-31.5
CUST-103106,59.0,13,93.0,33.4
CUST-103107,52.6,22,99.1,-12.8
CUST-103108,55.3,25,58.5,25.9
CUST-103109,70.7,4,20.6,7.1
CUST-103110,76.3,2,35.9,-6.5
CUST-103111,92.8,4,62.8,10.1
CUST-103112,54.8,17,40.2,-23.1
CUST-103113,70.2,7,100.0,-7.2
CUST-103114,73.5,24,100.0,13.5
CUST-103115,72.7,22,76.0,-21.7
CUST-103116,92.3,14,45.0,-36.7
CUST-103117,50.8,20,54.5,-20.9
CUST-103118,71.3,30,76.7,9.7
CUST-103119,46.3,8,37.9,35.4
CUST-103120,55.9,6,72.7,-19.2
CUST-103121,56.3,7,60.2,7.6
CUST-103122,60.9,9,63.4,31.9
CUST-103123,54.2,7,96.9,-21.7
CUST-103124,100.0,3,100.0,-22.8
CUST-103125,81.3,25,68.6,-13.7
CUST-103126,63.9,9,81.8,-6.9
CUST-103127,54.2,26,100.0,0.1
CUST-103128,99.1,23,39.3,6.1
CUST-103129,94.0,22,54.5,-3.2
CUST-103130,94.1,20,68.6,-19.0
CUST-103131,74.2,27,63.6,0.4
CUST-103132,63.2,13,86.0,4.5
CUST-103133,72.4,11,88.6,8.1
CUST-103134,80.1,22,100.0,-2.0
CUST-103135,74.8,24,68.3,-22.8
CUST-103136,70.6,3,47.3,-1.5
CUST-103137,62.5,16,80.9,2.9
CUST-103138,100.0,19,57.2,13.6
CUST-103139,68.5,15,53.4,43.6
CUST-103140,78.8,20,70.1,0.4
CUST-103141,91.3,0,76.3,-5.0
CUST-103142,83.7,19,43.7,15.9
CUST-103143,87.7,14,58.4,-24.8
CUST-103144,47.9,16,54.2,6.6
CUST-103145,78.7,11,21.2,17.3
CUST-103146,42.6,24,36.9,-13.7
CUST-103147,66.5,11,64.3,-1.0
CUST-103148,58.2,7,38.0,-16.7
CUST-103149,62.6,25,63.3,-15.4
CUST-103150,46.6,8,82.9,5.6
CUST-103151,87.4,18,100.0,-11.6
CUST-103152,56.5,7,56.3,25.8
CUST-103153,58.8,25,85.2,12.7
CUST-103154,63.2,10,44.8,-14.3
CUST-103155,100.0,18,89.8,21.4
CUST-103156,75.9,22,29.1,19.1
CUST-103157,69.8,24,85.7,-2.6
CUST-103158,64.8,28,40.9,5.0
CUST-103159,58.7,11,67.1,-20.2
CUST-103160,61.6,29,71.7,35.7
CUST-103161,65.2,5,37.0,-8.7
CUST-103162,49.1,12,81.0,18.5
CUST-103163,58.6,25,73.2,-30.4
CUST-103164,45.2,4,54.6,-11.4
CUST-103165,100.0,11,49.7,-10.5
CUST-103166,49.2,20,89.5,-1.5
CUST-103167,59.1,2,92.0,8.1
CUST-103168,56.9,30,66.4,-37.0
CUST-103169,67.9,1,83.4,0.8
CUST-103170,74.0,27,54.5,5.0
CUST-103171,64.4,20,53.1,3.6
CUST-103172,91.2,18,58.9,-35.7
CUST-103173,65.5,6,100.0,-19.3
CUST-103174,87.6,30,41.4,6.5
CUST-103175,64.5,6,13.7,10.4
CUST-103176,65.8,3,59.2,-15.2
CUST-103177,68.3,0,70.7,4.9
CUST-103178,81.5,20,62.7,8.3
CUST-103179,54.5,17,91.5,-2.8
CUST-103180,84.6,12,57.1,9.5
CUST-103181,67.6,9,67.6,11.2
CUST-103182,84.1,0,60.8,-0.1
CUST-103183,91.3,2,100.0,-16.4
CUST-103184,60.8,29,64.9,22.1
CUST-103185,77.5,8,85.9,1.7
CUST-103186,89.0,27,77.4,9.0
CUST-103187,61.8,18,68.5,-15.8
CUST-103188,87.9,26,58.2,12.8
CUST-103189,72.5,12,96.9,-11.6
CUST-103190,69.8,6,75.9,-5.6
CUST-103191,77.3,23,53.5,19.6
CUST-103192,100.0,27,52.9,-30.6
CUST-103193,72.3,18,92.0,-11.0
CUST-103194,62.9,11,83.4,-28.7
CUST-103195,71.5,22,94.8,-7.7
CUST-103196,66.0,8,95.4,22.7
CUST-103197,62.1,20,95.4,-25.1
CUST-103198,72.5,26,56.2,-15.5
CUST-103199,76.6,27,84.1,-17.0
CUST-103200,47.1,2,90.9,4.0
CUST-103201,72.4,6,85.9,-17.0
CUST-103202,84.4,21,92.0,4.6
CUST-103203,56.7,30,80.4,-15.1
CUST-103204,73.4,21,92.3,32.3
CUST-103205,47.5,13,47.4,10.6
CUST-103206,89.1,2,100.0,6.2
CUST-103207,59.9,6,52.3,25.7
CUST-103208,78.4,20,47.9,10.3
CUST-103209,77.7,25,95.2,-6.0
CUST-103210,67.9,28,74.9,15.0
CUST-103211,55.1,8,100.0,3.0
CUST-103212,77.0,9,20.5,1.5
CUST-103213,100.0,3,68.4,-14.5
CUST-103214,73.6,22,86.2,-20.9
CUST-103215,49.0,19,68.1,19.9
CUST-103216,100.0,5,78.8,-6.6
CUST-103217,44.8,14,43.5,-9.6
CUST-103218,97.6,10,100.0,-7.5
CUST-103219,82.4,18,22.6,33.0
CUST-103220,97.3,18,33.8,8.9
CUST-103221,67.7,2,37.5,-21.7
CUST-103222,70.9,30,83.0,0.3
CUST-103223,87.2,23,83.6,-4.9
CUST-103224,61.1,1,88.6,9.5
CUST-103225,87.3,7,85.4,17.8
CUST-103226,69.0,13,70.6,-12.1
CUST-103227,58.1,14,48.6,8.6
CUST-103228,87.6,22,67.2,-10.0
CUST-103229,80.6,23,89.4,-18.1
CUST-103230,45.1,19,90.7,-20.2
CUST-103231,42.6,0,89.6,-2.8
CUST-103232,88.7,20,70.6,-4.2
CUST-103233,50.5,10,81.7,-6.7
CUST-103234,74.7,12,49.7,-28.4
CUST-103235,83.6,6,46.7,9.0
CUST-103236,56.9,12,50.1,12.7
CUST-103237,82.8,3,36.6,0.2
CUST-103238,70.3,16,79.3,3.3
CUST-103239,52.3,19,60.1,30.2
CUST-103240,89.6,22,76.9,33.4
CUST-103241,74.4,20,36.3,-12.8
