customer_id,support_tickets_30d,high_severity_cases,avg_resolution_days
CUST-103722,1,1,5.9
CUST-103723,1,0,6.4
CUST-103724,1,2,5.2
CUST-103725,1,0,2.0
CUST-103726,4,0,1.7
CUST-103727,4,0,3.9
CUST-103728,3,0,3.5
CUST-103729,2,1,3.2
CUST-103730,1,0,3.6
CUST-103731,0,0,4.1
CUST-103732,1,0,7.9
CUST-103733,0,0,0.5
CUST-103734,1,0,4.9
CUST-103735,2,0,5.1
CUST-103736,1,1,6.3
CUST-103737,2,1,2.8
CUST-103738,3,1,4.6
CUST-103739,0,1,3.2
CUST-103740,3,0,0.5
CUST-103741,0,0,2.0
CUST-103742,4,0,5.8
CUST-103743,5,2,1.9
CUST-103744,3,0,4.8
CUST-103745,3,1,1.5
CUST-103746,2,0,6.8
CUST-103747,1,0,3.2
CUST-103748,1,0,5.4
CUST-103749,3,0,1.9
CUST-103750,2,0,2.6
CUST-103751,5,0,7.7
CUST-103752,1,1,6.5
CUST-103753,0,0,5.8
CUST-103754,3,1,2.1
CUST-103755,2,0,6.0
CUST-103756,3,0,3.2
CUST-103757,2,0,3.4
CUST-103758,4,0,4.2
CUST-103759,3,1,1.8
CUST-103760,1,0,4.5
CUST-103761,1,2,2.5
CUST-103762,0,0,5.2
CUST-103763,2,0,6.0
CUST-103764,4,0,3.3
CUST-103765,3,1,0.5
CUST-103766,1,0,2.7
CUST-103767,3,1,0.5
CUST-103768,0,0,2.4
CUST-103769,2,0,0.5
CUST-103770,3,0,0.5
CUST-103771,1,0,0.5
CUST-103772,0,0,5.3
CUST-103773,2,0,4.2
CUST-103774,0,1,1.2
CUST-103775,2,0,4.7
CUST-103776,1,1,3.8
CUST-103777,3,0,1.2
CUST-103778,2,1,5.0
CUST-103779,0,1,1.6
CUST-103780,3,0,3.1
CUST-103781,3,0,4.5
CUST-103782,1,0,1.6
CUST-103783,3,1,5.1
CUST-103784,2,0,3.8
CUST-103785,0,1,3.0
CUST-103786,4,0,3.7
CUST-103787,2,0,2.1
CUST-103788,2,1,4.9
CUST-103789,3,1,0.5
CUST-103790,0,0,3.6
CUST-103791,1,0,6.8
CUST-103792,2,0,4.4
CUST-103793,1,0,2.1
CUST-103794,0,0,2.7
CUST-103795,2,1,5.0
CUST-103796,1,0,4.0
CUST-103797,2,0,3.6
CUST-103798,2,0,3.8
CUST-103799,2,0,3.8
CUST-103800,4,0,3.2
CUST-103801,1,0,3.9
CUST-103802,2,0,4.2
CUST-103803,3,0,4.5
CUST-103804,3,0,3.2
CUST-103805,2,2,1.4
CUST-103806,1,0,1.1
CUST-103807,2,1,4.7
CUST-103808,1,0,6.1
CUST-103809,1,0,0.5
CUST-103810,1,0,0.9
CUST-103811,0,0,5.3
CUST-103812,1,0,3.6
CUST-103813,3,0,2.1
CUST-103814,4,0,2.4
CUST-103815,2,2,5.1
CUST-103816,1,0,5.2
CUST-103817,1,0,0.5
CUST-103818,1,0,2.2
CUST-103819,1,3,0.5
CUST-103820,1,2,3.3
CUST-103821,3,1,4.0
CUST-103822,2,1,5.0
CUST-103823,2,1,2.0
CUST-103824,1,1,2.2
CUST-103825,2,0,4.3
CUST-103826,0,2,5.1
CUST-103827,1,0,6.2
CUST-103828,3,0,5.5
CUST-103829,4,0,5.9
CUST-103830,3,1,6.8
CUST-103831,3,0,4.6
CUST-103832,1,0,7.0
CUST-103833,3,0,0.9
CUST-103834,1,0,1.6
CUST-103835,3,0,1.8
CUST-103836,2,2,1.2
CUST-103837,2,0,4.0
CUST-103838,2,0,2.8
CUST-103839,3,0,4.9
CUST-103840,1,1,2.1
CUST-103841,4,0,3.4
CUST-103842,0,0,2.9
CUST-103843,2,1,0.5
CUST-103844,3,0,3.4
CUST-103845,2,0,2.0
CUST-103846,1,0,2.8
CUST-103847,0,2,4.2
CUST-103848,1,0,4.2
CUST-103849,3,0,2.9
CUST-103850,2,0,2.6
CUST-103851,1,0,3.3
CUST-103852,2,1,1.8
CUST-103853,3,0,0.5
CUST-103854,2,0,2.3
CUST-103855,1,0,0.5
CUST-103856,1,0,3.8
CUST-103857,2,1,1.2
CUST-103858,2,0,4.5
CUST-103859,0,0,3.6
CUST-103860,0,0,3.5
CUST-103861,0,1,4.3
CUST-103862,1,0,4.5
CUST-103863,1,0,2.2
CUST-103864,4,2,3.6
CUST-103865,2,1,0.5
CUST-103866,3,1,2.7
CUST-103867,3,0,1.3
CUST-103868,4,0,0.9
CUST-103869,0,0,6.4
CUST-103870,4,1,4.0
CUST-103871,4,0,3.5
CUST-103872,2,0,3.6
CUST-103873,3,0,1.1
CUST-103874,1,0,5.3
CUST-103875,2,0,4.7
CUST-103876,0,1,2.8
CUST-103877,1,0,3.0
CUST-103878,3,0,1.1
CUST-103879,2,0,4.1
CUST-103880,4,0,2.0
CUST-103881,3,1,3.2
CUST-103882,3,0,2.3
CUST-103883,1,0,0.9
CUST-103884,0,1,2.7
CUST-103885,4,1,1.8
CUST-103886,3,0,0.9
CUST-103887,2,0,3.8
CUST-103888,2,0,3.4
CUST-103889,3,0,4.7
CUST-103890,1,0,1.7
CUST-103891,1,3,4.9
CUST-103892,0,0,4.6
CUST-103893,1,0,2.2
CUST-103894,0,1,1.0
CUST-103895,0,0,5.6
CUST-103896,2,0,3.5
CUST-103897,3,0,5.0
CUST-103898,2,2,5.5
CUST-103899,4,1,5.7
CUST-103900,2,0,3.9
CUST-103901,4,0,2.8
CUST-103902,0,0,3.3
CUST-103903,5,0,3.1
CUST-103904,3,0,2.1
CUST-103905,2,1,6.7
CUST-103906,0,0,4.0
CUST-103907,3,0,9.0
CUST-103908,0,0,2.6
CUST-103909,1,0,4.9
CUST-103910,1,0,2.5
CUST-103911,4,0,4.0
CUST-103912,1,0,2.9
CUST-103913,3,3,2.2
CUST-103914,0,1,1.2
CUST-103915,3,1,5.9
CUST-103916,1,0,3.7
CUST-103917,3,1,7.1
CUST-103918,2,0,2.4
CUST-103919,2,2,1.0
CUST-103920,0,0,2.8
CUST-103921,2,1,4.2
CUST-103922,0,1,4.3
CUST-103923,3,1,4.4
CUST-103924,3,0,2.3
CUST-103925,0,0,5.7
CUST-103926,3,1,3.5
CUST-103927,2,0,1.3
CUST-103928,2,0,2.9
CUST-103929,3,2,2.8
CUST-103930,1,0,4.5
CUST-103931,2,1,4.2
CUST-103932,3,2,3.7
CUST-103933,8,0,7.0
CUST-103934,2,0,3.2
CUST-103935,0,0,0.8
CUST-103936,3,1,6.5
CUST-103937,3,0,1.3
CUST-103938,2,0,0.5
CUST-103939,3,0,4.0
CUST-103940,4,1,2.1
CUST-103941,2,0,5.7
CUST-103942,1,1,2.1
CUST-103943,4,2,4.4
CUST-103944,2,1,5.4
CUST-103945,4,1,2.1
CUST-103946,1,0,3.5
CUST-103947,1,0,3.3
CUST-103948,1,0,3.9
CUST-103949,0,0,1.0
CUST-103950,3,2,2.0
CUST-103951,1,0,5.2
CUST-103952,2,0,3.0
CUST-103953,1,0,2.8
CUST-103954,0,1,0.5
CUST-103955,1,2,4.4
CUST-103956,1,0,2.6
CUST-103957,3,0,5.7
CUST-103958,1,1,5.8
CUST-103959,2,0,3.8
CUST-103960,1,0,3.0
CUST-103961,5,0,2.6
CUST-103962,1,1,5.0
CUST-103963,1,0,3.7
CUST-103964,2,0,3.3
CUST-103965,0,1,3.7
CUST-103966,1,0,5.5
CUST-103967,1,0,0.8
CUST-103968,4,2,5.1
CUST-103969,3,0,3.0
CUST-103970,2,2,5.0
CUST-103971,0,1,3.8
CUST-103972,4,0,1.8
CUST-103973,3,1,0.5
CUST-103974,3,1,4.2
CUST-103975,3,0,2.7
CUST-103976,1,0,3.7
CUST-103977,3,2,5.6
CUST-103978,3,1,4.1
CUST-103979,0,0,4.0
CUST-103980,5,2,4.8
CUST-103981,3,0,5.2
CUST-103982,1,0,3.5
CUST-103983,1,1,2.8
CUST-103984,3,0,1.4
CUST-103985,2,1,2.4
CUST-103986,1,0,2.6
CUST-103987,1,1,0.5
CUST-103988,0,0,6.1
CUST-103989,2,1,3.0
CUST-103990,0,0,2.2
CUST-103991,5,0,4.6
CUST-103992,3,1,2.1
CUST-103993,2,0,4.5
CUST-103994,2,0,2.9
CUST-103995,1,0,2.6
CUST-103996,3,2,1.5
CUST-103997,3,0,6.9
CUST-103998,0,0,0.6
CUST-103999,4,0,4.6
CUST-104000,2,0,0.5
CUST-104001,0,0,2.1
CUST-104002,0,0,3.8
CUST-104003,1,0,7.5
CUST-104004,3,0,8.7
CUST-104005,1,1,2.9
CUST-104006,1,1,0.5
CUST-104007,2,0,1.2
CUST-104008,1,0,2.3
CUST-104009,4,1,4.0
CUST-104010,4,0,5.2
CUST-104011,1,0,1.6
CUST-104012,4,0,4.0
CUST-104013,2,1,2.5
CUST-104014,2,0,2.8
CUST-104015,1,0,2.0
CUST-104016,2,0,2.4
CUST-104017,1,3,0.5
CUST-104018,2,0,3.3
CUST-104019,1,0,3.4
CUST-104020,1,0,7.6
CUST-104021,0,0,1.2
CUST-104022,4,1,5.3
CUST-104023,1,2,7.8
CUST-104024,0,1,2.3
CUST-104025,1,0,1.5
CUST-104026,3,0,6.0
CUST-104027,1,1,2.9
CUST-104028,0,0,4.5
CUST-104029,1,0,6.0
CUST-104030,0,1,1.8
CUST-104031,3,0,2.7
CUST-104032,5,1,4.0
CUST-104033,1,1,5.3
CUST-104034,3,0,0.5
CUST-104035,3,0,2.8
CUST-104036,3,0,5.3
CUST-104037,1,0,3.0
CUST-104038,1,1,3.0
CUST-104039,2,2,3.2
CUST-104040,3,2,5.6
CUST-104041,0,0,5.3
CUST-104042,3,0,4.2
CUST-104043,1,0,5.5
CUST-104044,1,0,3.8
CUST-104045,4,0,2.7
CUST-104046,7,0,3.0
CUST-104047,1,1,4.7
CUST-104048,2,1,8.6
CUST-104049,3,0,0.5
CUST-104050,0,1,6.6
CUST-104051,1,0,0.5
CUST-104052,0,0,3.2
CUST-104053,2,0,4.5
CUST-104054,1,2,5.9
CUST-104055,1,0,5.7
CUST-104056,2,1,4.9
CUST-104057,1,0,3.2
CUST-104058,2,1,2.9
CUST-104059,0,1,3.8
CUST-104060,1,1,4.2
CUST-104061,1,0,0.5
CUST-104062,3,1,2.6
CUST-104063,3,0,1.9
CUST-104064,1,0,6.6
CUST-104065,1,0,2.9
CUST-104066,1,0,3.0
CUST-104067,1,1,3.6
CUST-104068,1,1,1.8
CUST-104069,0,0,5.3
CUST-104070,1,0,3.5
CUST-104071,2,0,7.1
CUST-104072,0,1,2.9
CUST-104073,3,0,5.0
CUST-104074,5,0,3.4
CUST-104075,1,0,5.6
CUST-104076,2,1,3.9
CUST-104077,2,1,3.8
CUST-104078,0,0,1.0
CUST-104079,5,0,1.4
CUST-104080,3,0,3.4
CUST-104081,1,1,4.7
CUST-104082,3,0,1.4
CUST-104083,1,0,7.0
CUST-104084,2,0,0.5
CUST-104085,2,0,0.5
CUST-104086,2,0,1.5
CUST-104087,3,0,1.5
CUST-104088,1,1,7.6
CUST-104089,3,0,0.8
CUST-104090,4,2,4.4
CUST-104091,0,0,5.1
CUST-104092,3,0,7.3
CUST-104093,3,0,0.5
CUST-104094,4,0,3.9
CUST-104095,3,0,3.5
CUST-104096,2,0,8.4
CUST-104097,3,0,7.9
CUST-104098,0,0,2.6
CUST-104099,2,0,4.3
CUST-104100,2,0,6.0
CUST-104101,1,0,2.2
CUST-104102,4,0,2.0
CUST-104103,3,2,3.7
CUST-104104,0,0,4.3
CUST-104105,2,0,5.0
CUST-104106,4,0,3.3
CUST-104107,1,0,6.7
CUST-104108,0,1,2.4
CUST-104109,2,0,1.5
CUST-104110,0,2,1.8
CUST-104111,1,1,6.9
CUST-104112,1,2,4.1
CUST-104113,3,0,2.7
CUST-104114,1,1,4.7
CUST-104115,5,0,1.2
CUST-104116,2,0,4.4
CUST-104117,0,0,2.5
CUST-104118,1,0,0.5
CUST-104119,5,0,3.9
CUST-104120,2,0,0.5
CUST-104121,5,0,5.0
CUST-104122,1,2,0.5
CUST-104123,0,0,1.2
CUST-104124,1,0,3.3
CUST-104125,2,0,4.0
CUST-104126,2,1,1.5
CUST-104127,3,0,4.8
CUST-104128,4,0,1.0
CUST-104129,1,0,2.2
CUST-104130,2,1,2.3
CUST-104131,1,0,2.1
CUST-104132,4,1,8.3
CUST-104133,1,0,5.9
CUST-104134,1,0,2.2
CUST-104135,2,2,2.9
CUST-104136,2,1,2.1
CUST-104137,3,0,4.4
CUST-104138,4,0,2.0
CUST-104139,3,0,3.6
CUST-104140,1,0,4.7
CUST-104141,1,1,3.9
CUST-104142,1,1,6.2
CUST-104143,3,0,3.9
CUST-104144,2,1,2.2
CUST-104145,2,0,3.9
CUST-104146,0,1,2.0
CUST-104147,2,0,5.5
CUST-104148,4,0,5.2
CUST-104149,3,0,3.4
CUST-104150,1,0,4.8
CUST-104151,0,0,1.6
CUST-104152,5,2,3.4
CUST-104153,2,0,4.2
CUST-104154,1,0,3.1
CUST-104155,3,0,5.7
CUST-104156,2,0,1.0
CUST-104157,3,0,4.4
CUST-104158,1,0,0.7
CUST-104159,3,0,3.3
CUST-104160,4,1,1.7
CUST-104161,3,0,3.6
CUST-104162,1,0,4.9
CUST-104163,0,0,2.8
CUST-104164,4,0,4.8
CUST-104165,1,1,1.3
CUST-104166,1,1,2.8
CUST-104167,3,0,4.7
CUST-104168,0,0,6.5
CUST-104169,2,1,6.6
CUST-104170,4,0,6.8
CUST-104171,1,3,3.4
CUST-104172,2,1,3.8
CUST-104173,1,0,4.1
CUST-104174,0,0,3.2
CUST-104175,3,0,5.1
CUST-104176,2,0,5.2
CUST-104177,2,1,5.8
CUST-104178,4,0,5.7
CUST-104179,4,1,4.1
CUST-104180,4,0,3.3
CUST-104181,2,0,2.5
CUST-104182,2,0,3.9
CUST-104183,2,1,3.6
CUST-104184,3,0,0.5
CUST-104185,1,1,3.4
CUST-104186,3,0,3.3
CUST-104187,1,0,5.7
CUST-104188,1,0,6.4
CUST-104189,2,0,4.6
CUST-104190,2,1,5.0
CUST-104191,4,0,0.8
CUST-104192,3,0,2.4
CUST-104193,1,0,6.4
CUST-104194,3,1,3.3
CUST-104195,2,0,8.3
CUST-104196,0,0,3.1
CUST-104197,2,0,5.2
CUST-104198,1,0,1.4
CUST-104199,2,0,4.2
CUST-104200,2,0,3.5
CUST-104201,6,0,0.8
CUST-104202,4,3,2.6
CUST-104203,2,0,5.6
CUST-104204,1,0,2.5
CUST-104205,2,1,1.5
CUST-104206,3,1,0.5
CUST-104207,1,0,1.0
CUST-104208,2,0,4.1
CUST-104209,4,0,6.1
CUST-104210,2,1,5.8
CUST-104211,3,0,5.1
CUST-104212,1,2,0.5
CUST-104213,0,2,4.4
CUST-104214,1,1,1.5
CUST-104215,3,0,1.2
CUST-104216,2,1,3.6
CUST-104217,1,0,0.9
CUST-104218,0,0,2.1
CUST-104219,4,0,7.3
CUST-104220,1,0,2.4
CUST-104221,2,0,5.3
CUST-104222,1,0,6.4
CUST-104223,1,0,0.5
CUST-104224,3,0,0.5
CUST-104225,0,1,0.7
CUST-104226,1,0,4.0
CUST-104227,3,0,5.1
CUST-104228,4,0,0.5
CUST-104229,2,1,0.5
CUST-104230,3,0,6.0
CUST-104231,1,2,1.3
CUST-104232,1,0,3.6
CUST-104233,4,1,4.4
CUST-104234,0,0,4.9
CUST-104235,1,0,2.8
CUST-104236,4,0,3.0
CUST-104237,1,0,4.4
CUST-104238,1,1,3.6
CUST-104239,1,2,6.1
CUST-104240,4,0,3.2
CUST-104241,3,0,3.8
CUST-104242,1,1,0.5
CUST-104243,1,0,2.1
CUST-104244,4,0,3.7
CUST-104245,3,0,0.8
CUST-104246,3,1,3.2
CUST-104247,1,0,5.1
CUST-104248,3,0,6.6
CUST-104249,3,2,2.6
CUST-104250,1,0,2.1
CUST-104251,5,1,5.9
CUST-104252,3,0,5.8
CUST-104253,0,3,0.5
CUST-104254,0,1,0.5
CUST-104255,3,1,2.1
CUST-104256,3,0,7.5
CUST-104257,2,0,6.7
CUST-104258,1,1,1.8
CUST-104259,4,0,3.7
CUST-104260,4,0,3.0
CUST-104261,5,0,4.8
CUST-104262,3,1,4.1
CUST-104263,1,0,1.6
CUST-104264,2,0,4.3
CUST-104265,2,0,3.2
CUST-104266,4,1,0.5
CUST-104267,4,0,4.7
CUST-104268,0,0,3.5
CUST-104269,5,0,3.7
CUST-104270,2,1,4.8
CUST-104271,4,0,2.5
CUST-104272,1,0,2.2
CUST-104273,2,0,0.8
CUST-104274,2,0,2.5
CUST-104275,1,0,3.7
CUST-104276,1,0,1.1
CUST-104277,2,0,3.5
CUST-104278,1,0,1.7
CUST-104279,0,0,4.8
CUST-104280,1,0,0.8
CUST-104281,2,0,1.0
CUST-104282,2,0,0.6
CUST-104283,1,3,2.9
CUST-104284,1,0,1.9
CUST-104285,0,1,3.9
CUST-104286,0,0,9.4
CUST-104287,1,0,0.5
CUST-104288,1,0,0.5
CUST-104289,4,1,5.0
CUST-104290,2,1,1.6
CUST-104291,1,1,3.8
CUST-104292,3,1,3.7
CUST-104293,2,0,2.9
CUST-104294,4,1,3.1
CUST-104295,1,0,1.1
CUST-104296,0,0,2.2
CUST-104297,1,0,2.3
CUST-104298,3,0,4.3
CUST-104299,3,0,3.1
CUST-104300,1,0,2.8
CUST-104301,1,0,5.7
CUST-104302,3,0,4.0
CUST-104303,1,0,1.0
CUST-104304,2,0,5.5
CUST-104305,2,1,3.2
CUST-104306,2,0,2.4
CUST-104307,3,0,6.0
CUST-104308,4,0,2.4
CUST-104309,3,0,2.9
CUST-104310,3,0,1.9
CUST-104311,1,1,5.1
CUST-104312,3,0,2.5
CUST-104313,1,0,3.0
CUST-104314,3,0,2.6
CUST-104315,1,0,3.2
CUST-104316,3,0,2.6
CUST-104317,2,1,3.7
CUST-104318,2,0,5.1
CUST-104319,1,0,6.5
CUST-104320,2,0,2.3
CUST-104321,0,0,3.7
CUST-104322,1,1,2.7
CUST-104323,1,0,6.0
CUST-104324,2,1,4.4
CUST-104325,5,0,4.4
CUST-104326,2,0,3.0
CUST-104327,2,0,4.9
CUST-104328,3,0,4.6
CUST-104329,2,1,3.6
CUST-104330,2,2,0.6
CUST-104331,1,0,5.9
CUST-104332,0,0,2.1
CUST-104333,3,0,2.4
CUST-104334,3,0,7.3
CUST-104335,1,0,2.4
CUST-104336,1,0,0.5
CUST-104337,0,0,0.9
CUST-104338,4,1,4.1
CUST-104339,2,0,2.4
CUST-104340,4,1,3.5
CUST-104341,0,1,2.0
CUST-104342,2,0,3.8
CUST-104343,2,1,3.3
CUST-104344,1,0,0.5
CUST-104345,1,0,4.9
CUST-104346,2,1,1.4
CUST-104347,3,0,4.5
CUST-104348,4,0,6.8
CUST-104349,2,0,8.2
CUST-104350,3,1,2.1
CUST-104351,4,0,4.2
CUST-104352,1,0,3.6
CUST-104353,7,0,0.7
CUST-104354,4,2,3.6
CUST-104355,2,1,3.6
CUST-104356,5,1,0.9
CUST-104357,1,0,6.4
CUST-104358,3,0,3.1
CUST-104359,4,1,4.3
CUST-104360,2,0,4.1
CUST-104361,0,0,1.9
CUST-104362,2,1,1.3
CUST-104363,2,0,3.4
CUST-104364,0,1,2.2
CUST-104365,2,0,3.0
CUST-104366,1,0,5.7
CUST-104367,1,0,0.5
CUST-104368,1,1,2.6
CUST-104369,3,1,9.0
CUST-104370,0,0,3.0
CUST-104371,3,0,4.9
CUST-104372,3,1,0.7
CUST-104373,2,0,1.3
CUST-104374,3,0,5.2
CUST-104375,1,0,3.8
CUST-104376,1,1,5.6
CUST-104377,2,1,0.5
CUST-104378,1,0,6.8
CUST-104379,2,0,2.8
CUST-104380,1,0,1.5
CUST-104381,1,1,3.5
CUST-104382,0,1,5.6
CUST-104383,1,0,6.2
CUST-104384,5,1,3.8
CUST-104385,2,0,4.3
CUST-104386,2,0,3.2
CUST-104387,6,1,0.5
CUST-104388,2,0,6.0
CUST-104389,5,0,2.4
CUST-104390,1,0,1.8
CUST-104391,1,0,2.5
CUST-104392,4,0,3.6
CUST-104393,3,0,1.0
CUST-104394,4,0,2.4
CUST-104395,3,0,0.7
CUST-104396,3,0,2.7
CUST-104397,1,0,2.0
CUST-104398,3,0,4.7
CUST-104399,1,0,2.6
CUST-104400,2,1,6.5
CUST-104401,2,2,3.6
CUST-104402,2,0,1.1
CUST-104403,2,0,4.5
CUST-104404,1,1,3.3
CUST-104405,3,1,0.5
CUST-104406,3,0,4.5
CUST-104407,3,0,2.0
CUST-104408,2,0,5.7
CUST-104409,1,0,1.2
CUST-104410,5,1,6.0
CUST-104411,4,1,3.4
CUST-104412,2,0,3.3
CUST-104413,1,0,6.1
CUST-104414,1,1,3.7
CUST-104415,1,2,9.3
CUST-104416,3,1,0.9
CUST-104417,3,0,5.3
CUST-104418,0,0,3.0
CUST-104419,1,0,4.6
CUST-104420,0,1,4.5
CUST-104421,1,1,1.9
CUST-104422,4,1,5.8
CUST-104423,1,2,7.1
CUST-104424,4,1,3.3
CUST-104425,2,1,3.1
CUST-104426,3,0,0.5
CUST-104427,3,1,1.6
CUST-104428,4,0,1.8
CUST-104429,1,0,1.3
CUST-104430,0,0,2.0
CUST-104431,0,0,5.2
CUST-104432,3,0,0.8
CUST-104433,1,0,3.7
CUST-104434,4,0,4.1
CUST-104435,2,0,3.5
CUST-104436,1,0,0.5
CUST-104437,1,0,5.3
CUST-104438,3,4,3.9
CUST-104439,5,0,4.8
CUST-104440,1,1,4.1
CUST-104441,1,0,2.9
CUST-104442,0,1,5.2
CUST-104443,0,1,0.5
CUST-104444,0,1,0.5
CUST-104445,2,1,3.7
CUST-104446,2,0,5.8
CUST-104447,0,1,0.5
CUST-104448,1,1,6.0
CUST-104449,2,3,6.0
CUST-104450,1,1,2.9
CUST-104451,4,0,3.8
CUST-104452,3,0,3.6
CUST-104453,2,2,8.4
CUST-104454,1,1,0.5
CUST-104455,5,1,5.0
CUST-104456,0,1,4.8
CUST-104457,3,1,4.3
CUST-104458,2,0,4.0
CUST-104459,1,0,5.7
CUST-104460,1,0,4.2
CUST-104461,4,0,3.5
CUST-104462,2,0,7.4
CUST-104463,3,0,4.6
CUST-104464,4,0,3.6
CUST-104465,1,0,2.7
CUST-104466,2,0,6.7
CUST-104467,2,0,4.8
CUST-104468,2,1,2.0
CUST-104469,2,0,3.8
CUST-104470,2,0,6.5
CUST-104471,1,1,3.9
CUST-104472,2,0,3.9
CUST-104473,1,0,3.3
CUST-104474,2,1,2.3
CUST-104475,5,1,0.5
CUST-104476,2,0,3.4
CUST-104477,4,3,3.0
CUST-104478,2,1,1.3
CUST-104479,2,0,6.0
CUST-104480,3,0,2.7
CUST-104481,2,1,5.3
CUST-104482,5,0,5.8
CUST-104483,4,0,5.3
CUST-104484,4,0,1.6
CUST-104485,9,1,2.1
CUST-104486,5,0,1.4
CUST-104487,1,0,2.8
CUST-104488,4,0,3.9
CUST-104489,2,0,0.5
CUST-104490,3,0,3.1
CUST-104491,4,0,1.9
CUST-104492,1,0,6.6
CUST-104493,2,1,2.8
CUST-104494,1,0,6.0
CUST-104495,3,0,0.7
CUST-104496,1,0,2.1
CUST-104497,0,0,3.5
CUST-104498,3,0,2.5
CUST-104499,0,2,5.4
CUST-104500,0,1,3.3
CUST-104501,3,0,0.5
CUST-104502,1,0,1.5
CUST-104503,2,2,4.3
CUST-104504,1,1,6.2
CUST-104505,1,1,4.4
CUST-104506,1,0,4.7
CUST-104507,3,0,5.6
CUST-104508,1,0,0.5
CUST-104509,2,0,3.6
CUST-104510,1,0,3.1
CUST-104511,0,0,4.5
CUST-104512,3,1,4.3
CUST-104513,0,2,6.4
CUST-104514,2,0,6.5
CUST-104515,2,0,2.5
CUST-104516,3,1,6.3
CUST-104517,0,0,0.7
CUST-104518,0,1,2.2
CUST-104519,4,0,2.4
CUST-104520,2,0,0.5
CUST-104521,1,0,2.6
CUST-104522,1,0,1.0
CUST-104523,3,0,0.5
CUST-104524,6,1,5.9
CUST-104525,2,0,2.0
CUST-104526,2,0,2.0
CUST-104527,2,0,5.8
CUST-104528,1,0,3.9
CUST-104529,4,0,2.4
CUST-104530,0,0,3.0
CUST-104531,2,0,3.7
CUST-104532,4,0,4.4
CUST-104533,1,1,4.4
CUST-104534,2,0,2.5
CUST-104535,0,0,0.5
CUST-104536,1,0,3.2
CUST-104537,2,1,6.1
CUST-104538,2,0,6.8
CUST-104539,2,0,1.5
CUST-104540,2,0,3.0
CUST-104541,3,0,3.6
CUST-104542,2,1,5.9
CUST-104543,2,0,1.9
CUST-104544,3,0,4.4
CUST-104545,1,0,0.5
CUST-104546,1,2,2.4
CUST-104547,1,0,1.5
CUST-104548,1,2,10.2
CUST-104549,1,1,1.3
CUST-104550,2,1,4.8
CUST-104551,0,1,5.6
CUST-104552,3,0,3.7
CUST-104553,1,0,3.0
CUST-104554,5,0,3.9
CUST-104555,1,2,2.0
CUST-104556,2,1,5.6
CUST-104557,2,0,1.9
CUST-104558,1,0,1.1
CUST-104559,4,1,7.2
CUST-104560,0,0,4.4
CUST-104561,1,0,4.9
CUST-104562,0,0,1.2
CUST-104563,0,1,4.2
CUST-104564,6,0,3.0
CUST-104565,0,1,4.7
CUST-104566,2,1,3.7
CUST-104567,2,0,3.4
CUST-104568,3,1,4.9
CUST-104569,1,1,6.3
CUST-104570,2,0,2.6
CUST-104571,2,0,4.6
CUST-104572,4,1,3.4
CUST-104573,3,0,5.5
CUST-104574,1,2,0.7
CUST-104575,5,1,5.4
CUST-104576,1,1,3.0
CUST-104577,3,0,4.9
CUST-104578,3,0,5.0
CUST-104579,2,0,4.6
CUST-104580,3,0,4.7
CUST-104581,1,0,4.2
CUST-104582,0,0,2.4
CUST-104583,2,2,3.4
CUST-104584,1,1,0.5
CUST-104585,2,1,4.7
CUST-104586,2,1,2.6
CUST-104587,0,0,1.7
CUST-104588,1,1,2.8
CUST-104589,1,0,3.0
CUST-104590,1,0,5.1
CUST-104591,2,0,4.7
CUST-104592,0,0,3.0
CUST-104593,1,1,3.1
CUST-104594,0,0,5.3
CUST-104595,0,0,2.3
CUST-104596,2,1,3.4
CUST-104597,2,1,5.7
CUST-104598,1,0,4.2
CUST-104599,2,1,3.0
CUST-104600,0,0,1.3
CUST-104601,3,0,1.9
CUST-104602,2,3,3.4
CUST-104603,1,0,5.9
CUST-104604,0,0,8.5
CUST-104605,0,0,1.8
CUST-104606,2,1,0.5
CUST-104607,3,0,2.2
CUST-104608,1,1,4.8
CUST-104609,6,1,1.9
CUST-104610,2,0,3.3
CUST-104611,1,0,2.4
CUST-104612,2,2,3.6
CUST-104613,2,1,1.5
CUST-104614,0,0,2.7
CUST-104615,1,0,3.0
CUST-104616,1,0,0.5
CUST-104617,3,0,3.9
CUST-104618,1,0,2.3
CUST-104619,4,0,4.3
CUST-104620,0,0,0.5
CUST-104621,2,0,4.0
CUST-104622,1,0,4.2
CUST-104623,3,0,4.4
CUST-104624,2,0,3.8
CUST-104625,3,0,1.4
CUST-104626,1,0,6.8
CUST-104627,3,1,2.4
CUST-104628,3,1,3.8
CUST-104629,1,0,1.4
CUST-104630,2,1,0.5
CUST-104631,2,0,3.9
CUST-104632,2,0,3.9
CUST-104633,3,0,5.1
CUST-104634,3,1,4.8
CUST-104635,2,0,2.2
CUST-104636,5,0,3.3
CUST-104637,2,0,7.5
CUST-104638,0,0,6.6
CUST-104639,2,2,4.1
CUST-104640,1,0,3.0
CUST-104641,1,0,1.7
CUST-104642,1,0,1.5
CUST-104643,2,0,6.1
CUST-104644,1,0,5.1
CUST-104645,3,0,7.1
CUST-104646,4,0,2.2
CUST-104647,4,0,1.9
CUST-104648,3,0,5.0
CUST-104649,2,0,0.5
CUST-104650,2,0,5.6
CUST-104651,4,0,5.4
CUST-104652,4,0,2.5
